,Br61.CTC.18,Br61.CTC.22,Br61.CTC.23,Br61.CTC.34,Br61.CTC.38,Br61.CTC.45,Br61.CTC.10,Br61.CTC.13,Br61.CTC.20,Br61.CTC.35,Br61.CTC.4,Br61.CTC.6
KRT7,10.4388661365232,12.3657705363206,11.7729794310218,10.916084437468,11.6885721882164,11.4725605298425,12.0193838542809,10.8738987272752,11.8885817771697,12.9516264548781,12.0321833921716,11.5483446706182
KRT86,4.59973482165042,9.63835582684662,9.13665231512323,5.15114785982228,7.27396365459795,3.9340774096171,3.61574636118298,3.15066291965395,4.79386404108991,3.5881181615279,0,6.30537586637366
KRT81,8.71566953432662,11.6132768423811,11.222568884256,9.29243257259308,5.61047494482349,2.345262304423,8.53330436727559,12.3162167979513,9.76225867596426,13.509625491881,0,6.392826311781
PPM1H,4.65624654859562,1.77215897481878,5.16310838900517,3.74383746375936,5.33007566213506,4.61287053411608,5.76084469554999,0,0,0,5.86913887006801,0
HSP90B1,8.77109786679439,7.98547273160946,9.51836395081098,8.62264423556554,9.15427331376406,7.64367207331939,10.2647436841835,8.62582489299717,9.16025799432665,6.96919897673288,8.42321848589454,9.6378939750736
VPS29,7.44612331792003,7.60178398883996,7.58921423398395,8.98476099385279,7.72283649807409,5.80994492776663,7.54116250802036,6.77292469070304,8.27662378233536,8.01465612650052,7.53518463017606,8.25475462003285
SDSL,4.04421969541364,0,3.47020579378489,0,4.87002470062277,0,4.67607915338005,0,0,6.04778422317037,4.74916412170889,0
ACADS,3.95692831956696,0,0,0,0,0,0,0,0,0,0,0
GJB2,0,0,0,0,0,0,0,5.86132534654727,0,6.47913699726486,0,0
GPR12,0,0,0,0,0,1.01462804851359,0,0,0,0,0,0
UCHL3,2.54674055750149,4.42847751628819,5.19955029763702,6.49881665563982,5.01708588621377,5.15756868808106,1.60741569476714,4.73400857767264,6.61957985958752,1.00172212515525,4.102925739377,6.23138637585702
LGALS3,8.81829705319185,8.20803414999515,9.01156794877205,5.9147671645765,9.61319488153216,8.11115196464091,8.07781859006977,9.43572393661543,7.33482144169138,9.00625051073821,8.68100865951618,8.84436019285781
DLGAP5,0,0,1.50241916096267,1.87046288763933,0,0,2.61297481387861,0,8.03329317825138,0,3.71560681042074,0
NPC2,7.67533127455183,7.90051213232396,6.70838488654271,7.32543973629143,7.69032669430772,7.64367207331939,9.15502407110417,7.69951472247123,8.05085618450621,7.33433772042024,7.5161795077809,8.25475462003285
TMED10,8.66836740838727,9.15758124241797,9.60581713937946,7.65193361468368,9.04923248781946,7.31432674414814,9.05862600187623,8.0173140479799,8.67422147314382,9.31177580435232,8.49938778288978,9.86742538871663
