,logFC,logCPM,F,PValue
CDKN2C,2.37293085364535,8.54952175109272,0.588052093109694,0.453384973141021
RNF135,2.35933247275508,9.42716416096841,0.727477169640847,0.405213712838089
PALMD,2.33481259152877,9.0284620097699,0.795956669860019,0.384396752603884
NDUFB6,2.31085473316462,11.8086248891413,4.20771784027988,0.0555027001853439
CKB,2.29060322128854,12.4943433075737,3.70671650810745,0.0705868880201468
SLC4A2,2.26933846574041,10.3997679784859,1.80631006382763,0.196100893132455
DRAM2,2.18324942759773,11.1496499526347,1.81439770085681,0.195149848153848
DNAJA1,2.13697337841373,12.9651546922049,2.94169702088301,0.103954414969465
CA11,2.12822918503517,5.68498940020294,1.20993867680275,0.287117799458055
COL28A1,2.12173175805686,5.68374761409348,1.20804190241541,0.287482923468159
USP48,2.11865967137531,11.3474891090128,3.60571035857135,0.0741793588488938
PILRB,2.09171008460467,9.78643175902446,0.885306467287651,0.359547534782039
TNFSF13,2.07204655148949,7.23833630003469,0.377468522089752,0.546858738720474
PMVK,2.03041988076988,10.8167489113203,2.67466776384825,0.11979696563747
BARX2,2.02681120709553,5.66605480729119,1.27453990901188,0.275047077282409
NDUFB10,2.00505757007586,10.1553407098689,1.43040829173418,0.247636347479434
ZDHHC6,2.00185038854607,9.97147885743502,1.09642191973471,0.309286337853405
COL14A1,1.9979306708808,5.66576462347091,1.12275470853695,0.312451661443465
STAMBP,1.99681910727329,9.40229860223217,0.498860841815432,0.489289474050298
APLP2,1.96022543682552,11.0925070602481,1.19827682515493,0.288489920452872
CISD3,1.95096953429607,9.3618074337099,0.811518054108759,0.379890345229684
FDX1,1.92582334255854,8.77856269468218,0.463121891967093,0.505064690273715
PER2,1.92484529100575,10.8896771879669,0.929212461503141,0.348187157390447
ZCWPW1,1.91838473081624,7.74256589586916,0.320124185672442,0.578709281844517
RAB12,1.91585646451344,8.4757126082889,0.498984042021218,0.489236582457057
TMSB10,1.90618730636533,13.6731270083344,3.54044074138238,0.0766145305030009
MRPL9,1.90455718430626,11.8616763478006,3.52652653851061,0.077145687406476
ATF3,1.90081739203148,13.1050854817504,1.88070426179981,0.187566768609439
SLC36A4,1.89793159612702,8.8215292660528,0.450941897588289,0.510647326338864
RPS6,1.87044843714867,13.8461014650306,2.60024194518234,0.124716800181654
ORMDL1,1.84686789666211,9.9864982238023,0.794131363656173,0.384930553008538
KDM5B,1.81723698977321,11.221700149662,1.17590005764768,0.292891715927806
DMBX1,1.69658903173784,5.61498925235782,1.03165620519213,0.324417975184441
VAV3,1.67412657064571,12.9808960900711,2.55501981416821,0.127824798742586
NR4A1,1.65806741239071,11.1309967921359,1.39542526532913,0.253280869210499
ZNF784,1.65003762225133,5.6078077684456,1.09502828510443,0.312451656638384
RSL1D1,1.58702558767485,10.8704278367335,0.82567836174398,0.375857471743752
SF3B4,1.57197369661301,10.7282181997135,1.65895045812887,0.214499981095863
SON,1.54362579282119,12.7860510661436,2.69771965461515,0.118320584376237
RPS8,1.51138520907486,13.2101941005475,1.67259363732609,0.212707051993246
RNF44,1.4619721983965,8.46197686779231,0.33040171309012,0.572731683563667
RPS3A,1.45880406340527,10.5506713124151,1.45750393063714,0.243376895774591
MZT2B,1.41779973659709,8.90325740530494,0.475869926517805,0.499336649099088
JADE1,1.39640941854418,9.74341959031073,0.443709323421344,0.514014844200101
YBX1,1.35507550079469,9.6555810453288,0.712421212747251,0.410020214620099
GOLT1B,1.35331675383382,10.3764170034838,1.10688647777826,0.307057018859627
HEBP2,1.32057243880064,10.8715442553973,0.840784110065019,0.371624650760418
CCNJ,1.29325977074643,5.56930769378239,0.793025366294813,0.47507753855688
