,logFC,logCPM,F,PValue
AEBP2,3.56877448525205,7.30292373821035,1.09243927197237,0.302818365394516
DNMT3L,3.55901240484533,6.23234449670166,1.73479328196913,0.196256557927344
KDM1B,3.54963846565801,8.31604369676386,1.15591115444202,0.289385522107366
GADD45B,3.5095761537293,11.1346708241754,3.44999518713954,0.0713514104065206
CHAF1B,3.48124004474997,10.96658313101,3.2760135565823,0.0785564612622244
ELP6,3.4477490471434,10.1294074064741,2.08853989327131,0.156956798765261
RAI1,3.40400305945501,9.7160873950085,1.73743687335221,0.195693463863894
PCGF2,3.38737130708886,8.47364051412043,1.02633401557119,0.317703843398727
TLE2,3.37481933086493,7.3656281447313,0.939745487670628,0.338736653361357
MSL1,3.3694469595082,8.80008813503094,1.22970184162393,0.274733284703359
NAT10,3.34242267131273,9.65921517463939,1.57826517884952,0.217008686912303
TAF5L,3.23385119897165,8.36836660661509,1.01887112513254,0.319445558312714
PRKAG3,3.16394106825087,6.10223178606261,1.61664794894902,0.21184479025033
GATAD2B,3.16031700491719,9.91773646527795,1.95111239358804,0.170920060912531
TAF5,3.13973218618545,7.19236930624741,0.883502898902629,0.353435982199437
PGR,3.11140260566026,6.08561732688722,1.59210953798611,0.21527011576161
ERBB4,3.11140260566026,6.08561732688722,1.59210953798611,0.21527011576161
BRCA1,3.10920220950283,9.71106496866339,1.3104477700415,0.259780200572048
TFDP1,3.10352194023757,11.4263477055714,4.03712515121264,0.0519637224773222
ATM,3.08983960699033,7.17165282831307,0.921458326426121,0.343421405150898
CHD1,3.01547538463881,10.5115830441639,2.44642168762146,0.126440684170304
TAF9B,3.00708814470546,10.1031172725764,1.70601281834666,0.199691940009429
CLNS1A,3.00414584061587,10.656645736356,2.41353032412714,0.128937523832039
CDC6,2.94855900074772,11.1931460315225,1.85517059599998,0.181547636551646
ATN1,2.93035422767122,6.89456500758361,0.892332572592823,0.351070257291263
BAZ1A,2.92894177864827,11.2071847801497,3.47090861527341,0.0705362564731749
PHF10,2.87626802143273,9.24131947461716,1.12752131250688,0.295294547435875
KMT2B,2.87427321468708,9.236459560103,0.971161578022639,0.330891822726138
FOXP3,2.87263789698886,7.62757813309159,0.791964331396979,0.379347060283347
MST1,2.8707834152843,6.01531900189101,1.595974720438,0.214726079131895
EHMT2,2.87028679171539,9.87727234937429,1.52957729448061,0.224090946814814
TAF8,2.84439924078614,8.35473566139374,0.844754496104645,0.364087247638858
MTA3,2.75857031298192,10.2175506844436,1.63786489848906,0.208710232154447
SS18L2,2.74741863380578,9.76578709266288,1.39667334552157,0.244939629129397
EID2B,2.73400560440889,5.98135548151965,1.41926474498499,0.241445461299685
INO80E,2.71482134743018,8.25149417979424,0.822600164942949,0.370382345894737
CHD3,2.70215454958584,9.44235674665657,0.983568773472407,0.327862157193655
MLLT1,2.6966788997699,9.97792089675474,1.54927715243305,0.221191471832682
MSH6,2.6535849183757,11.6219120845076,2.97394575283521,0.0930931907962989
HIF1AN,2.62270481562962,8.85415828623183,0.783873136166467,0.381766901576508
