,Br61.CTC.18,Br61.CTC.22,Br61.CTC.23,Br61.CTC.34,Br61.CTC.38,Br61.CTC.45,Br61.CTC.10,Br61.CTC.13,Br61.CTC.20,Br61.CTC.35,Br61.CTC.4,Br61.CTC.6
WAC,8.05221325372354,6.89925677539574,6.78232792901277,6.8260202383868,8.19785542017139,6.09476827854465,7.16259621255018,5.47065058574316,7.96700194739914,7.3072011850092,7.49692067842583,6.84136336665459
EPC1,7.85507295126541,6.82435539407708,7.88047897522325,8.69224170630255,8.2692952792513,6.61377155162722,8.172983841918,8.41716679902025,7.89103140934122,5.64722962334225,6.20602468156084,8.51855785030398
CUL2,6.10441577422414,6.80889690528871,6.65689643098763,5.25516015526331,5.92182516353394,4.42005376997187,7.16259621255018,6.51770573239893,7.55593663788427,5.09080391438182,6.87674956041467,7.71123701181758
ERCC6,4.47960290840922,0,5.40075694464995,4.5863437956225,3.01091886951416,5.3137723828126,0,3.68043162641402,4.7371357636319,0,3.52595253708092,0
PARG,2.95984011779028,6.19907191178946,5.78342077729104,5.80480154494145,4.98170195390304,0,0,6.16843584257508,1.04933488767123,0,4.56416241044603,0
UBE2D1,5.50959340199022,6.55462596003209,6.56211829065506,6.9027603400642,6.2686492802062,6.78372991328419,6.92808914934963,6.16843584257508,6.45344541549344,5.46279567510771,6.00257717844773,2.30853333503458
CDK1,0,0,0,10.644047583215,0,0,0,0,8.87490167794444,0,7.32556983766642,0
JMJD1C,6.90858375042419,8.54773319734311,8.79347813076579,8.60306556711324,8.3019389115651,7.35984714101686,9.01647812727337,7.27307190016949,7.38183884961242,7.19324320718365,6.53036742453093,7.71123701181758
SIRT1,2.76802590390751,3.24104163978872,1.90679859175466,6.16671480109327,0,0,5.98721141779069,4.93321301121428,6.24546306594033,0,0,5.50716547492901
TET1,0,4.50721268574148,0,0,0,0,0,0,0,0,0,0
DDX50,5.53994635139648,0,5.12572206503694,5.80480154494145,5.11831081339983,0,5.07693892356537,1.57054010331741,1.04933488767123,5.395677758162,5.12865191797249,0
DDX21,6.58383919795813,8.86795795290516,8.52212945486597,7.54654659603575,8.62223454993361,8.07884906490835,4.61713014074182,8.85180267836861,6.92910489991378,7.27954442093692,7.21205374098864,5.96078455709161
KAT6B,5.59880112432796,3.56929816195387,7.33452105391115,6.54058464189804,5.95868955290824,7.0061604596357,6.81460829383917,5.70664466912252,5.64962906638944,6.06948007179504,4.79193170184747,5.07119568773374
PCGF5,0,0,0,3.30085528456345,0,3.9340774096171,0,0,0,2.5878315683297,5.16163991022087,0
HELLS,0,0,4.78560399346551,7.61981949214638,0.835544763064257,0,0,5.59346770575335,4.67808524667181,0,6.20602468156084,0
EXOSC1,4.2782733489173,7.65462685694065,6.43032854509583,6.38113561205507,4.19058930455923,0,0,0,2.40007390882571,5.75826602943722,5.69980254956905,4.23205167550251
CHUK,0.977188561206484,6.12610446953362,4.87844067644556,2.18332719684351,3.84167356133937,0,0,4.06705964685785,6.96660072537245,4.39559589181582,0.855319487273501,3.30685021175204
HIF1AN,3.76469957278223,7.11573963267388,5.92072566291883,7.93376376019025,5.6560797876684,0,2.02523543121075,0,5.68004437124643,2.81030587924663,0,5.40989383925386
MGEA5,7.46206200941615,8.03945495269583,7.95164543462428,8.6193995199573,7.58815621231014,5.1157242819164,7.25249602644502,7.94994258468787,7.62009016718853,7.89824551454709,8.14255360857432,7.77772884128502
PCGF6,0,0,0,0,0,0,0,0,3.7902409497375,5.8362718925512,3.18453318380997,0
TAF5,0.977188561206484,1.77215897481878,4.40360265234451,4.8303814721066,0,1.01462804851359,1.01687257116206,0,6.09557123626098,1.58725821108045,4.51395193690214,1.57380885507469
FAM175B,6.06321218012866,6.02269296544354,5.65808850598351,6.70878666756658,5.70028708660877,0,0,4.73400857767264,3.54791310330226,6.09085447724417,6.8667817412815,5.79089300289972
CTBP2,5.95474060768806,5.47513839618365,6.82959837683422,5.9147671645765,4.30952095889268,5.61347127497688,7.68443678530621,7.55585520530897,3.6741589981651,6.95761078064091,6.37025313070099,7.35837802614441
NAP1L4,8.41766738001163,7.29286681328754,8.43693336967991,8.51850104798274,8.83545789828671,6.21853900881774,8.81810973764639,7.5406700120609,8.66664696020631,7.77161075070195,8.38531736482478,7.89619632376626
APBB1,3.65804051295115,0,0,7.14765711506248,0,0,0,4.93321301121428,0,6.93415135327428,0,0
RRP8,0,0,3.7899605392245,0,3.9915068162816,0,6.05540761646933,1.57054010331741,2.66627429953909,0,3.18453318380997,0
TAF10,6.06321218012866,6.85478415994816,5.08734107018753,5.6607226580592,5.70028708660877,4.55141773929247,6.42547266478617,5.76006893958714,4.34001807161508,2.5878315683297,6.15778879504552,4.79119399326396
CTR9,6.12458451902009,5.72618859428955,6.89772104688141,8.78204090218822,6.90987717905588,4.19743240191301,5.31810172857486,7.77930986115869,6.18312041894197,7.6969125453386,4.51395193690214,4.15409843275382
ARNTL,4.47960290840922,0,3.58484749498704,0,7.11158308816944,0,0,6.04472727496392,0,7.86140837276536,0,0
ELP4,5.56967383975736,3.56929816195387,3.88252609429898,6.35015179924268,5.90303360292299,3.34815272185581,5.93988786672266,0,1.6503744370058,0,6.42562264573945,5.26907150835289
NAT10,4.95547021364979,5.47513839618365,5.26978367311695,0,7.009867938833,5.1157242819164,0,4.5028236985384,5.85018688906463,0,0,6.73828063931973
RAG1,0,0,0,0,0,0,0,2.78878521854311,0,0,0,0
PRDM11,0.977188561206484,0,0,0,0,0,0,2.78878521854311,0,0,0,0
PHF21A,3.4176842114365,4.90630217367183,0,0,5.51469836685153,2.02188682632457,0,0,0,0,0,0
DDB2,5.31270194889097,0,0,7.02550438769696,0,0,1.01687257116206,5.81158530341501,0,0,5.09489195165186,0
SSRP1,3.86401321800044,5.55143287183073,5.57730599435298,6.67167486492986,4.56994015165747,0,5.70532503418614,5.59346770575335,5.4166183532732,3.91010356822368,5.50791399433957,8.81299681884359
DDB1,8.01488157321842,8.57540475297786,7.63649978977403,7.4548620389071,7.84108278548597,7.6655890664802,8.68451928739203,8.4500487417703,4.48487992985528,8.8107894448046,7.03644460164077,7.79066721890962
MTA2,5.83744550237536,4.84699182945513,5.87639362091154,7.13861930242466,5.84514411790149,0,5.45904340965411,6.94427106312741,6.41779287093242,4.58826143678028,5.37357748793759,7.85367379988399
TAF6L,5.47858810567444,5.85219139010509,3.58484749498704,3.30085528456345,5.8253196626061,0,5.28060463259662,0,3.54791310330226,5.1326269794306,3.8018363395028,0
RPS6KA4,0,1.77215897481878,0,0.914946843824564,2.29943626996893,0,2.61297481387861,4.37166958678595,0,2.5878315683297,0,0
MEN1,3.54286207283071,7.05151102762926,5.85370606005322,6.97562380696471,5.90303360292299,0,3.19978560427549,0,5.52111895668665,4.95752759695321,3.30753823492077,6.93756930533265
DPF2,6.61268471667661,6.89925677539574,5.12572206503694,6.03653565869845,6.61885257016398,0,7.09939177778099,7.13833611306794,6.99106725736412,0,6.28299828634912,5.34120021117074
KAT5,6.92016871063007,5.1218053934301,7.64313010791173,8.47607922819717,7.99984498347186,7.54465162174725,7.74763768358563,8.27758936186115,6.79657540098632,7.58838679095513,6.38429600302379,4.23205167550251
CST6,0,0,0,0,0,0,0,0,0,0,0.855319487273501,0
BRMS1,6.77460307757049,5.79056516682841,6.50502583897189,5.635245875198,5.15053340144642,6.9236848436711,0,7.30936457173817,7.31557687690001,1.00172212515525,6.47894543174406,6.65582766151274
KDM2A,7.09389336696458,6.59123157278386,7.52604838890916,1.47040629349847,6.39506725193104,6.11614825639871,7.54116250802036,4.93321301121428,5.55433549682236,6.75829786469365,6.66299955637077,6.09200582226004
GSTP1,9.19249273774038,10.5189460517998,10.7230377943394,9.94755885285167,9.69330471481935,6.67267725044693,11.2653574829861,10.5957933488976,10.2028616839091,9.81882167702815,11.9972020274163,10.3701898649748
SUV420H1,6.93166138323478,2.20897628517018,6.98381918370387,3.16502698495519,7.15193526102161,4.61287053411608,7.73383036544147,7.5406700120609,6.18312041894197,7.51121794653336,3.18453318380997,4.84179931039369
ARRB1,1.96564614263482,1.14262491429794,4.051544224379,0,3.91853445989106,0,3.93822812717646,2.30460383552026,6.63518769089493,0,7.28871472158218,0
C11orf30,4.2782733489173,6.24574404634219,5.89872991808014,8.49390682221562,4.47133902707739,5.55204461634582,4.20163152906875,6.42150661898076,5.82318701090528,1.00172212515525,6.53036742453093,6.90223960314709
CLNS1A,5.97709719312694,6.956498225086,5.33675607942552,5.03905000296298,6.14615087788258,5.700969446136,8.62965415469014,7.44604097580404,7.52275736883453,0,7.54146443942474,6.13322160279765
RSF1,6.86129059420029,6.02269296544354,7.09439305557763,7.43285021792471,7.59402621170627,5.35031674098123,7.45962202729483,5.40508482224501,7.97928367688748,8.18333943155417,6.02067084574826,6.15339618700813
EED,5.65534872918833,0,5.33675607942552,5.22131580405819,4.79046165694279,5.35031674098123,0,3.15066291965395,3.89767429553537,3.5881181615279,3.62389388645227,7.11264047342193
PIWIL4,0,0,0,2.84769575152111,0,0,0,0,0,0,0,0
KDM4D,0,0,0,6.14882163536852,0,0,0,0,0,0,0,0
PGR,0,0,0,0,0.835544763064257,0,0,0,0,0,0,0
CUL5,6.58383919795813,7.49957260735795,6.12399764937849,6.9027603400642,6.44788302214624,1.01462804851359,6.5567515372742,4.73400857767264,6.22498006328394,0,6.62801941813166,7.02775887422797
ATM,1.96564614263482,0,3.69104615681672,0,0,0,4.35381908515749,2.78878521854311,4.67808524667181,0,5.90853992029929,0
KMT2A,6.86129059420029,6.47850468799847,6.57604523594204,7.58031445616378,8.47095722077535,7.35984714101686,7.13134009058356,8.07114915630205,7.45401799277864,7.080232326548,7.63839276850873,8.73146908774147
HINFP,4.04421969541364,1.77215897481878,0,2.18332719684351,6.06394688204811,5.80994492776663,5.20255360652411,0,5.04820415172644,2.32468250927375,3.71560681042074,5.37595584071976
CHEK1,5.65534872918833,0,6.25096404034586,8.25973084531466,5.56338130306023,0,0,0,7.8647921088984,0,6.32728525953517,0
NFRKB,5.70976324990757,5.01807390936624,5.65808850598351,5.35217524134942,6.75082329874908,0,5.3546488753097,5.10821919500095,7.33482144169138,2.5878315683297,6.38429600302379,6.84136336665459
KDM5A,7.13424196402901,6.29095350168365,7.76971295724997,7.65827153920923,6.99219571470822,4.02730704228031,7.29072116839633,5.70664466912252,5.7956721804195,7.53480507318943,5.42882197271773,5.47546475839329
CHD4,5.56967383975736,5.01807390936624,7.32630480759068,7.9749673921982,6.70816045830237,5.58308484681712,5.86585818349074,7.44604097580404,5.87669073643956,6.77159497937043,6.99128213970679,7.19280431269762
ING4,5.24061056513086,0,2.48102369995585,0,5.72189292150851,4.67181229164509,0,0,6.50532477168829,1.00172212515525,5.94689344452848,7.02775887422797
ATN1,4.65624654859562,3.04385920024338,0.938539453487952,4.47586248197324,0.835544763064257,4.67181229164509,4.98667623315389,2.78878521854311,1.04933488767123,0,0,5.26907150835289
PHC1,1.55446638600676,0,3.20934146827846,3.01506874952756,1.74570729082727,0,4.03147591614999,0,1.04933488767123,1.58725821108045,2.90174057602754,0
ATF7IP,7.17349274463907,0,7.59606494329557,7.2435065922101,7.98204879315668,7.48015569572542,7.92822850984968,0,8.44989814195367,0,6.43913924383674,8.59798988322677
AEBP2,0.977188561206484,0,4.92271081448134,1.47040629349847,3.91853445989106,0,5.12003722279245,2.78878521854311,3.40955109619043,0,0.855319487273501,4.23205167550251
YAF2,4.54091891343743,3.56929816195387,4.12916472519802,3.16502698495519,5.3579414220863,4.02730704228031,6.05540761646933,4.37166958678595,5.55433549682236,4.95752759695321,4.61268400998998,3.15503422900324
ARID2,7.31184754946689,3.41448586074516,5.23509433140934,0,7.18342357288191,3.61166830142447,7.08858316171426,0,4.55219787411349,1.00172212515525,5.53334293174915,5.568550750985
HDAC7,5.81279709640754,6.02269296544354,3.05878328372484,6.42639830727988,6.04692868361305,1.60443379015114,0,5.65116572042152,6.30522294612578,7.2225876429061,4.79193170184747,7.03864623005801
VDR,4.04421969541364,7.81797615783699,6.6304463040431,7.70799685434073,6.61885257016398,0,7.71286841331479,0,6.39963066288367,0,5.53334293174915,8.79062958480896
SENP1,5.44690180487581,4.78513826222064,5.04791102760601,5.07739192605937,2.29943626996893,4.55141773929247,7.64071033067135,5.95593871093727,6.43572927317408,0,3.8018363395028,0
KANSL2,7.03117233793923,7.32582456391506,5.9637359566283,8.2680430160644,7.3864705718929,5.7564858895745,4.20163152906875,0,7.50587712875717,5.04773212801708,7.83013245690114,5.59829092742562
PRKAG1,5.97709719312694,5.35255300408385,6.26822322110238,7.66458174224584,6.06394688204811,7.78386334642932,7.32795959774812,7.55585520530897,3.25649805108849,0,5.60704623847877,5.50716547492901
KMT2D,6.88513095395212,6.88458436852491,7.56846473066221,6.48462088142792,8.0731214045749,6.35067709546302,7.23299682217971,6.48634672473344,6.60380132615011,8.14808829112319,6.65143349286911,7.59065380414471
MCRS1,6.70933075716162,7.15294759142045,7.02501506429881,7.46935219304827,6.96527473691412,7.04011311124849,5.31810172857486,6.42150661898076,7.36321535541044,6.67583383185898,5.22543577585606,6.32329517278307
SMARCD1,1.96564614263482,0,2.22229384555422,1.87046288763933,3.67445627680123,1.60443379015114,0,3.43972875942138,0,0,4.16931143672517,2.79299861792848
SP1,4.9998201249671,4.06192364824904,5.73458651515081,5.93578909604464,3.7604862539382,6.87434870675992,0,5.18835580983679,3.6741589981651,6.54256403896695,6.8262071567931,6.94915619192049
CBX5,6.87326001839589,8.09148992958294,8.03467397974578,8.05400394601132,7.0273263048933,3.02550256532648,8.28610679080671,5.33639685262802,10.0496848832731,6.64726400551024,8.59305436739363,8.41373845020771
CDK2,4.76303352679981,3.04385920024338,4.87844067644556,6.38113561205507,6.17776431735053,0,5.76084469554999,6.24538227737095,7.35381267274679,0,6.35607222348404,4.30600791318031
SMARCC2,5.9991126120139,4.78513826222064,5.70953518436608,6.81471638924025,7.41327793762343,4.27551926693385,2.83615964932786,6.51770573239893,7.38183884961242,7.79132919940574,6.25269986284208,5.19314601693427
BAZ2A,7.3293315438524,7.29286681328754,7.96758163673614,6.39638150709681,8.04768197027306,8.33735738521254,6.37299061868411,8.12304742997751,7.68151197075267,8.91332813303212,6.31267347095102,6.23138637585702
