,logFC,logCPM,F,PValue
TGFBI,7.46801363999375,7.22272959480919,8.64038786498355,0.0135174512074763
HSPA1L,5.72038459905485,6.76454753640879,6.16343682026577,0.0245527983032374
SCUBE2,5.49476408235925,5.77304388490867,5.92465225077464,0.0332570490146844
ADM5,5.1906642039259,5.60792484529117,6.31022059299545,0.0289648347662084
HS2ST1,4.93255379956363,7.13910443160222,7.21583972063477,0.0162534869808567
APOBEC2,4.87779511850293,5.43932666965134,6.46245509378346,0.0274558671732474
C17orf99,4.73502785593044,5.37173839184756,5.4710291300011,0.0393326491078611
FZD8,4.66434918708855,5.33932190881332,5.42425333915761,0.0400326402105358
ZNF784,4.3457996845347,5.1930443487869,6.32429791288903,0.0288211794203835
CDKN1C,4.04585915214706,5.09449684234937,5.65727658614912,0.0366882026683964
LIN9,3.62454770764786,8.03251092231672,4.36024017770196,0.0531811661934478
STXBP4,3.5364595382728,5.34506284012412,4.18490988341748,0.0576401126572379
NEURL1B,3.48018084693334,4.88947213827681,4.23617051496307,0.0641727818581536
MEX3D,3.47043293711892,6.44600125947368,4.66802139455383,0.0462893747917187
KRBA1,3.41732780072853,7.20280451777761,3.31620404232249,0.0874078460087496
CXorf36,3.07484613822874,4.80313006316775,3.83164690552501,0.0762564242881993
PHF7,2.7276813207958,4.75031063688107,3.75858653625303,0.0787277497613093
SAMD13,2.53565788063974,4.71915851246742,4.0892396501527,0.0682698920963762
ZPLD1,2.5210422910985,4.71266237016504,3.21944764285535,0.100385582723555
ZC3H7B,2.37133203743298,7.78101749372717,2.23538226641515,0.154401505009479
TREX1,2.34955139335687,7.43918012428273,1.36032195559392,0.260622533352177
SRGAP2B,2.24878111118779,4.97568209037661,1.89073966189814,0.188123774965827
HIST1H1E,2.14183951326175,7.55477281172586,1.4333753753777,0.248702581649553
RAP2A,2.05097069813185,6.98543666278551,1.09242084274233,0.311515103780137
SULT1E1,1.82657384467387,6.65326855508285,0.760955974834805,0.395969492273567
SLC4A2,1.73305807450608,9.7799002162313,2.58003190068876,0.127829593003754
PMAIP1,1.64517284947137,9.32011004684936,1.15468024073187,0.29855636855943
LRRC8A,1.60757819604753,10.8933069404346,5.50255683310408,0.032246892646668
RNF44,1.54028773275014,8.01559437585411,0.889879747610126,0.35957814941891
CDK14,1.52945896990061,8.16591752602447,0.81879592088016,0.37899550911911
MRPL27,1.47766215467221,9.87907272542044,3.92021442335553,0.0652280620545261
CAPN12,1.46938642773529,6.47229354273236,1.1198728187279,0.30570744339133
CST3,1.44854362791088,6.81988161622429,0.552360391835377,0.468159595969949
TMEM59,1.40338629346804,10.7621773565291,5.64911036801342,0.030325571716324
AURKA,1.33707987076801,8.82768827073456,0.597229374475215,0.45093619563004
FDX1,1.29252479721852,8.39727287580031,1.27461748673893,0.275594166072726
PDCD11,1.28560197445636,9.8822098851725,0.81829141305224,0.379138812190846
PIP4K2B,1.20741386297115,7.97471598484163,0.392722012124465,0.539737189711546
ITGA6,1.19794639018338,8.74865330579314,0.640323651561286,0.435348707872179
MBD6,1.18627500290487,7.58264810222644,0.823413245164106,0.377687718090726
KIF26B,1.1686624633669,4.57147073233618,1.93849665375153,0.230689416349251
ARHGEF2,1.15279364099019,10.4946961857361,1.806289225159,0.197757368413141
TUBB3,1.11290523956713,10.0461506811767,0.553242196799239,0.467810621877868
NDUFB10,1.10680536183425,10.9263779581044,1.95627729381755,0.18105204377435
MPG,1.10372053926507,9.77487890282661,0.698579042062995,0.415605205179049
FAM118B,1.08481537476918,9.322885402327,0.937118027200216,0.347468406649841
PPP3CA,1.02648183570983,8.12810963986978,0.407398717305378,0.532349308383084
PSMD6,0.990748367845293,10.0169150269903,1.21796450569581,0.286130185398447
SRSF1,0.987799105698302,10.0739227173628,1.96308932688793,0.180336279453826
NCS1,0.966448024512337,9.03048826714352,1.25163829569467,0.279803531613322
USP48,0.963582362214708,9.54965733409638,1.49090990234924,0.239815189428537
TWIST1,0.931645479419297,5.30358633130196,0.249648278569879,0.624143712002354
VPS16,0.92461225641878,9.04365066296991,0.322293810815819,0.578135448036936
TMSB4X,0.90002955995206,14.032262817832,5.54341430047527,0.0316974849088888
HINT2,0.891211514130751,8.81934983330758,0.538888411311157,0.473546050836564
TNFSF13,0.861774182245763,9.18076127129912,0.385853041175188,0.543261852569127
TMEM14C,0.849479875065343,9.65255950437369,1.24291286755923,0.281424569315132
RAB12,0.849282188978017,6.58922131186919,0.251206624286411,0.623071964284558
C15orf65,0.835552189919437,4.8675881490347,0.290864095933145,0.5971148200536
STAMBP,0.813552790213914,9.78518380633805,0.526192952870124,0.478718664187343
H3F3A,0.788472929032617,8.04213053857491,0.60458407007143,0.448212515702647
FBRSL1,0.786502207627894,7.86843284741947,0.546166496331812,0.470623196903872
BMP4,0.781963888186626,8.22742300660994,0.186876930188043,0.67131536953299
MCMDC2,0.776480973205367,7.24307298795511,0.502913871716561,0.488458162086861
MZT2B,0.772378970310789,9.42045283166495,0.983367071377627,0.33617274732885
HMGB3,0.764614917884357,9.5930500821842,0.702945570551572,0.414182207686467
CD99,0.745419632629247,10.542019170551,1.86829344727,0.190625413528232
SRCIN1,0.700399644941549,6.49121751126746,0.172515951671911,0.683418199301568
UBE2I,0.689667404722261,11.0812386721946,1.40451451107759,0.253323921395139
RPS8,0.685023218351028,12.0907355880999,2.27412081119771,0.151097433832418
CCNJ,0.682031005761471,7.16967604073202,0.119198839852518,0.734415343962202
RNF135,0.677005097674891,10.8693874545394,1.6006379309664,0.223981349847273
MFGE8,0.669068294645494,7.96288276308667,0.234217389930688,0.634990693976945
FAM84B,0.653473844250774,10.5048045907759,0.664980616645856,0.426815106626027
TMSB10,0.651120625147666,14.4770195186085,4.41730714974238,0.0518175973767944
CISD3,0.634691342079245,8.46718915778232,0.227795193448794,0.639636576000401
SLC12A2,0.632458563418026,11.6147838922601,0.378377804540698,0.547147881395656
PPDPF,0.609003038847906,8.34061598870553,0.421691295985592,0.525334481229595
RBPJ,0.608942350576037,9.06704100218793,0.210458048444311,0.652596933740873
DMBX1,0.599015382045404,6.35080692686687,0.0777808418648105,0.783910574013514
TUBA1A,0.59840171890663,13.3663540778907,1.2022347516173,0.289152000720212
ZNF385A,0.596999635354815,9.46483295335401,0.324206152392593,0.577021004075483
TXN,0.5950704519865,11.7739646208325,2.23322283070737,0.154588291448465
CKB,0.594566808974988,7.21192497167017,0.0875582622859419,0.771121640938697
SLC6A8,0.581667845390929,7.19346272591648,0.149897144028665,0.703749941241034
ARHGDIA,0.580299854059918,11.4638728470958,1.68986673716528,0.212088453725373
JUP,0.57221881383351,15.4984303942105,2.13293221897625,0.163579061087107
TRANK1,0.567802337052732,6.89965415425825,0.0647086211348309,0.802452727198836
PTMA,0.55078279172917,12.7596346863138,1.4391151734402,0.247796754955505
MRPL9,0.547738942877131,10.4875463826538,0.988590047134152,0.334930167227645
PILRB,0.541725906059273,9.54972424807234,0.59034348698666,0.453510874793008
SCRN1,0.530747355313757,10.0184057509214,0.338871305083951,0.568617885610736
