"","Br11.10","Br11.18","Br11.1","Br11.2","Br11.3","Br11.4","Br11.6","Br11.8","Br11.9"
"USP15",2.52730886067184,7.98335344087973,6.49268521522185,5.81246028412237,0,5.85420260742349,3.66256571443887,5.58431498030469,6.62762337867293
"YEATS4",0,0.90705921075679,5.9796138381538,4.47444907343756,4.26007070111535,3.28479423456461,0,5.24030648837628,0
"NAP1L1",6.98273235145672,10.5272270285886,7.75105970167035,7.96227918126917,7.79308070229581,6.41858839898004,6.41335617256208,7.50674057569652,6.49300409427641
"UBE2N",6.72559076277739,2.83320060573328,4.02081918446073,6.96805243202301,4.89115807823127,5.43535560654455,6.81311401680989,5.95587071409321,6.92355086343558
"USP44",0,4.34019345737389,3.91272940279308,0,0,0,0,0,0
"CDK17",3.39642066844677,7.44537406675006,0,3.07563022327984,0,0,5.7925452952153,3.00840964825682,4.77757258261982
"ACTR6",5.5806089704772,0,6.26983416616533,5.89197934105533,4.18624518566689,5.334729653805,5.61319428587694,2.04680443405476,6.49300409427641
"TDG",3.39642066844677,0,5.77873028902746,3.24672430706797,1.95138744474997,1.96912187144367,0,5.01430949800056,2.780912255517
"HCFC2",0,0,6.20256706199523,1.04370148673221,0,3.96129795912948,0,0,5.36216353090455
"NFYB",0.843307622681109,0,0,4.16865492083614,4.18624518566689,4.84274379167813,0,0.834285950287708,5.72456844515284
"PRDM4",0.843307622681109,4.06642891725039,0,4.16865492083614,0,0,5.82588719241979,0,5.52435589374636
"WSB2",6.14742837403328,0,6.08297809057871,7.16231423407733,6.64969276249576,6.87789014701507,4.67932411407081,6.09456955530288,4.92430611074429
"SUDS3",6.35762593193181,4.72144678605181,5.64998631793611,6.49452510881543,4.69216743607206,6.08856223600574,0,3.91585914794893,2.780912255517
"PRKAB1",0,4.62239844342634,0,3.39966198476817,0,5.74080216804716,0,2.86072345122316,0
"CIT",0,4.34019345737389,0,4.08088364944794,6.59368386777766,0,0,0,0
"KDM2B",4.67913798597168,4.76853236192594,6.10770209110576,4.89048419696863,0,3.48588283494556,0,0,0
"SETD1B",2.06234119915064,4.72144678605181,6.00615743648722,3.53792971830122,4.18624518566689,2.42571333789311,5.92152472682148,0,0
"SETD8",2.87838610537646,0,0,3.24672430706797,0.967774308989832,0,4.15759259333674,0,0
"NCOR2",5.40245818969413,4.72144678605181,4.86402071962576,5.03761508897867,6.04430286124211,3.81954945185343,0,2.69617646863997,6.15935502675774
"EP400",3.77679268308096,4.57020169182154,5.6159214993519,5.91754064993486,5.52116336832044,3.48588283494556,0,4.30680063087715,5.67014289600023
"FBRSL1",2.52730886067184,2.42655883810241,2.77793079780948,0,1.95138744474997,0,3.80313073493845,2.29715377441278,0
"MPHOSPH8",0.843307622681109,2.17020601574214,5.26661968333222,5.44162959941066,3.11212755778684,5.89010486662563,0,4.24856596241825,4.49402188188269
"ZMYM2",5.80211462080868,7.05699629555159,7.04695390036204,4.08088364944794,0.967774308989832,6.02539521063773,1.1990640901276,2.04680443405476,5.85227499905585
"SAP18",4.99874588290801,6.20248021126391,6.39563259880387,7.99866042960462,6.37852207169761,7.55135473770975,7.60058284048547,5.32728200249959,7.26392237169988
"USP12",4.43617049758378,7.66035540032604,2.17479231363065,3.07563022327984,0,0,0,5.822505289613,4.05840147761124
"HMGB1",4.72318079994974,6.31776937803914,6.00615743648722,6.35181845748375,5.76887172460187,4.42001620453904,6.0680526697145,6.41888531813369,6.13946140942462
"BRCA2",4.14382894566204,0,0,4.16865492083614,2.27001571216642,0,0,3.00840964825682,0
"EXOSC8",0,0,5.12847240265469,4.54174470684303,2.27001571216642,1.96912187144367,0,5.40931084478543,6.15935502675774
"FOXO1",0,7.40868890825621,5.43237456005296,0,0,5.92513532960147,0,0,0
"RB1",1.37201470237603,5.36667475071933,0,0,0,0,0,0,0
"TDRD3",2.06234119915064,0,1.74134691342348,2.3912288507298,0,0,0,1.74369722987071,0
"ING1",3.02634497884694,4.13989214991377,2.77793079780948,4.54174470684303,4.79509088348968,5.16926634021923,0,4.6594796353863,0
"CUL4A",5.03414323195572,0,6.22533970255541,6.51141037126527,5.89008374943914,6.44296457706913,7.6101834555376,5.35514639873725,6.53928702917681
"TFDP1",4.80742708924121,0,7.20424816272889,7.95612543366986,5.71738392977127,5.95933533333399,8.02337381807431,6.20587367194359,6.25490527055571
"PARP2",5.60435397950546,0,7.4560557241492,6.87978054880402,6.49011037917301,5.10960792425769,0,7.90573102924311,0
"APEX1",6.02960453061713,5.71803085251162,8.18199082441746,7.88664298699837,6.86609612457203,7.41013114785152,8.46021319935359,7.70382194552418,7.01373341081071
"SUPT16H",6.17939750674948,4.94286405140962,8.33640551676582,8.21510243657319,8.71304132837634,6.53654821228317,2.28916177518538,8.12793691853178,7.26392237169988
"CHD8",6.0119586493746,3.15006770888608,7.58490948781544,5.47644363256108,5.18449356901434,4.0903568110676,6.45657219889555,4.97892776454238,4.97007833961197
"PRMT5",6.84001895839983,0,8.8899032901194,7.63256535710621,6.8422584888202,4.60421242172402,7.81501099473954,4.24856596241825,5.77701521807534
"BAZ1A",4.26795921041992,3.62968872200817,5.43237456005296,5.47644363256108,7.88344948709483,5.70093079746821,8.09349907612442,6.50846114638301,2.55926093499899
"BRMS1L",0.843307622681109,0,6.70200302351255,3.78011273527587,5.39575865253258,0,0,0,2.55926093499899
"MBIP",2.87838610537646,0,0,3.78011273527587,0,0,2.90294840608274,0,2.55926093499899
"FOXA1",6.32940859564325,0,7.00808355072043,6.49452510881543,6.16451983117734,7.3339724514435,6.63646393176865,6.0441071091294,8.24997390234977
"ARID4A",4.76591880332032,4.90121600996669,4.46540285174021,4.329638905314,2.94312368104972,5.16926634021923,6.12273610209032,3.00840964825682,6.13946140942462
"MAX",3.93497491848683,10.0185611245007,2.77793079780948,4.99021931261378,4.69216743607206,2.77201118331505,5.8903447089995,5.26988477774144,4.61420758579265
"DPF3",0,4.62239844342634,0,0,0,0,0,0,0
"C14orf169",0,0,0,5.29331020148131,5.29398980957923,6.72724936287899,0,6.40562237835399,0.984634069889191
"NEK9",5.82250375999043,4.34019345737389,5.54527954273669,5.51043731678622,6.86609612457203,4.60421242172402,0,6.33741467308529,6.3957305705575
"JDP2",4.0775144924767,0,1.74134691342348,0,2.27001571216642,0,0,3.37791392241941,3.97105330384343
"ALKBH1",0,0,0,1.04370148673221,2.27001571216642,5.04737569467284,0,4.56719593980585,5.32741623947319
"RPS6KA5",0.843307622681109,0,3.37488463660939,6.71462996273876,5.81858513461138,0,4.25872208316143,6.22109577930349,1.56443800849731
"SMEK1",5.5806089704772,0,6.51133616640643,5.63892708641068,6.14516651379141,5.10960792425769,7.74701556679921,6.73743715527601,5.01444290431185
"UBR7",6.24128593674496,0,5.22202442078976,7.03963998973351,8.35707147341146,2.77201118331505,6.74502697919905,7.97021415856016,0
"VRK1",5.34723838785159,0,6.84119796870364,6.98023310231473,6.45909889746037,0,0,5.51189614406221,5.72456844515284
"SETD3",5.40245818969413,0,6.20256706199523,5.9426569431914,4.26007070111535,6.31674362630418,0,6.11100561109593,7.12919243150081
