,Br61.CTC.18,Br61.CTC.22,Br61.CTC.23,Br61.CTC.34,Br61.CTC.38,Br61.CTC.45,Br61.CTC.10,Br61.CTC.13,Br61.CTC.20,Br61.CTC.35,Br61.CTC.4,Br61.CTC.6
ADIRF,4.2782733489173,4.72051355606615,3.96950889819224,3.30085528456345,0,0,3.93822812717646,4.22738912750537,0,0,5.72208886725414,0
SFXN3,1.55446638600676,3.24104163978872,1.50241916096267,0,0,0,0,0,0,0,0,0
GRK5,0,0,5.08734107018753,0,0,0,0,0,0,0,0,0
BNIP3,5.81279709640754,6.12610446953362,6.806156748523,7.70187411336746,4.25128033304765,3.19582875674045,5.12003722279245,6.51770573239893,3.99765887490663,5.95758305327792,6.09085821892113,0
PAOX,0,0,0,0,0,0,4.93933483233981,5.18835580983679,0,0,1.77714742959087,0
SPRN,0,0,0,2.84769575152111,0,4.83543462122546,0,0,0,0,0,0
CHID1,5.88551383613971,8.09148992958294,7.10403735486883,7.08317016209866,6.72964957398355,6.53658719401026,8.70589415141537,6.35361465694036,6.78262744361454,6.37844020501838,7.41036064951151,7.11264047342193
CTSD,9.80111871633635,10.2735757697402,9.84170106934255,9.62243467549556,10.8193726405031,9.26268107133328,10.4909073856944,9.71811814142778,10.1151480159008,9.23225515741215,10.7294568902518,10.0042331943326
PGAP2,5.76219978176207,6.51706731645566,5.68404115736608,8.72280005041095,7.25926274906434,4.7284401894904,4.27973112961196,0,5.87669073643956,0,6.53036742453093,3.89125123473614
RPL27A,8.53156178585346,8.39045763645128,8.12743948709261,8.20450202499248,7.98204879315668,6.89922765968359,8.58805074311111,8.49012449479068,8.35411945947725,8.21774974176474,8.6753089568344,8.83814182674786
ADM,0,0,0,0,0,0,0,0,0,0,1.77714742959087,0
LDHA,8.709006302496,9.63397624282732,8.29679114456402,9.84294361979068,8.72477830483827,7.57584961212131,8.82137762162385,9.29801829165712,8.65903246917754,8.89825273748766,8.64646769951968,9.12025808746115
PRMT3,1.96564614263482,2.20897628517018,5.46203879626036,5.87178141491859,4.25128033304765,0,5.20255360652411,5.02336811927589,5.61855870255066,0,5.98425370286304,4.93797713029431
EIF3M,7.54670977505402,7.778839835178,5.68404115736608,7.54654659603575,7.90858404317181,7.10571138291055,8.37329773791566,8.29579308742455,8.3446571121076,4.32519837703429,7.62662692730577,7.80985978942162
CD59,9.90534254900695,9.26910339089624,8.16938246907332,9.87049969893822,10.5734334085712,8.55259291041203,9.42581816582277,8.12304742997751,8.15196792311014,8.62548529038749,8.19129302219657,10.3539371691155
MTCH2,7.78076496520698,6.26852585676177,7.43728057489806,8.47248712033876,7.80610963279451,5.3137723828126,7.65543356314546,7.71312418163367,8.26161823555372,8.3957493874043,8.24614961472444,7.0813921764522
SLC15A3,0,1.77215897481878,2.48102369995585,0,4.56994015165747,0,1.60741569476714,0,1.6503744370058,1.58725821108045,2.08291966138848,1.57380885507469
TMEM258,7.48564466680103,7.43054414869793,7.28450668596759,7.41049734275865,7.99541647380823,7.6655890664802,7.45120865979471,6.24538227737095,7.84479462506926,7.27954442093692,7.97171735561316,7.98330288841889
FTH1,11.3409683274539,11.1889072738622,10.8559758683426,10.7933234376969,11.0434396526476,9.44480884012135,11.1459746215164,10.5902728787501,10.6448341530713,10.2760692026772,9.65339039870824,11.966234767559
AHNAK,6.69591428398783,7.8256776171166,6.53385446470356,0,7.74937936640123,6.68703539721512,7.29072116839633,7.19762714395796,6.72544669928041,8.88913130170777,7.34723928999909,7.18302406683614
BSCL2,6.20255288645341,7.46053308293098,7.78777766585852,3.30085528456345,7.77026756960908,6.97138946226746,8.172983841918,7.15837175879877,8.16815178577919,6.79782708928287,6.92558106503224,7.64865600028028
CFL1,9.60691365436878,10.4320641081545,10.0996607727828,10.2488656123784,10.3488449584606,8.57206382437986,11.2307526626895,10.2878055476346,10.9059502007768,9.79297195719741,10.7016883464597,11.0180440268
FIBP,5.2771065104285,6.66176897147661,6.56211829065506,7.80829429371307,6.2686492802062,0,8.05579035099479,7.64375553196421,3.54791310330226,5.25127923153546,8.22289457988982,7.63437260067216
MRPL11,4.86245806218071,5.93995950506289,5.87639362091154,4.15578908635543,3.67445627680123,3.02550256532648,6.14159384718507,6.04472727496392,6.99106725736412,4.5268546630532,7.18823794791919,5.50716547492901
PC,0,2.54381616925882,4.73684483790472,0,0,0,5.76084469554999,0,0,0,7.41036064951151,0
RHOD,5.53994635139648,6.57304486292388,5.70953518436608,5.03905000296298,5.53924517251619,1.01462804851359,7.47630298492108,2.30460383552026,3.54791310330226,6.77159497937043,4.35189855842239,5.86616582393135
SMCO4,6.53945982440349,6.26852585676177,5.43172323227173,7.42543767433393,6.23898593201609,5.86149361937791,3.7314365541753,0,4.48487992985528,4.5268546630532,6.12471160878391,5.568550750985
DCUN1D5,6.39749115751898,7.22460278944826,6.25096404034586,6.03653565869845,7.25185573675553,5.95937410622992,7.12076906867911,6.69276558979112,6.73995575465231,6.19321965801875,3.52595253708092,7.77121587797005
NNMT,6.20255288645341,0,0,5.87178141491859,8.52111302591392,0,0,0,0,0,0,0
SC5D,9.15866097841407,6.02269296544354,6.806156748523,6.16671480109327,6.31203115484738,5.7289946928727,5.12003722279245,7.93840166203364,7.11868407214992,0,5.37357748793759,6.62726181496026
TBRG1,6.73579510381812,5.96806779860989,6.77026428376111,6.51287410678881,6.66419746289895,0,6.07744165581492,6.69276558979112,5.38003221979051,0,6.67447363190022,6.86602295755562
ESAM,0,0,0,2.44028728818443,0,0,0,0,3.54791310330226,0,0,5.59829092742562
APLP2,8.68204129571915,9.80929403914951,9.67700703665093,9.69204201639179,9.44800856646705,8.00053800345171,10.1807257739644,9.64189702245613,9.87829140377798,8.28883339637259,8.24229971380075,7.82880038430237
TEAD4,2.28525463074312,2.20897628517018,5.00737297580569,7.47654305691825,6.48626346034789,3.83440432005738,5.61782153311304,6.20742199340878,7.21530409611672,1.00172212515525,5.78695376612452,4.9837638295022
GAPDH,9.35282355280694,10.5260539424163,9.81845685516969,11.1493793964859,10.3626650192556,8.58745353715979,10.8091414563652,10.8494588251132,11.1677865176707,10.3219823144634,11.0058103154777,10.51462988053
GPRC5A,0,0,0,0,0,0,0,3.15066291965395,6.04972019592745,7.9807084772898,0,0
