,logFC,logCPM,F,PValue
SYNGR1,-0.0065686981211827,7.55204598260383,1.43189645792514e-05,0.997043777514585
BLVRA,-0.00782733357335823,9.5818938694287,2.7969596876116e-05,0.995868351749723
NDUFB4,-0.0119319367600046,10.9654032738124,0.000661138021745363,0.979914779353601
FUNDC2,-0.0191579363375132,9.17919989601795,0.000457774917913722,0.983286304027031
FBL,-0.0296427393982546,8.40211972256867,0.000495816517033161,0.982605817972993
MRPL19,-0.0297829838923507,8.43374385342122,0.000431308667581248,0.983776570292269
SYNGR2,-0.030167597596597,10.3411987659661,0.00035401040665033,0.985301850513439
DDX24,-0.0347550592936251,8.64261278477619,0.00121308938217678,0.972795946298985
MINOS1,-0.0395378827302513,9.39887766501617,0.0025310241663275,0.960714529794564
CAMLG,-0.0415709729773403,8.22537765001312,0.00103895515488743,0.97482327191411
MRPL21,-0.0461341966685572,8.64251358629518,0.00137787747044796,0.971007905568973
RETSAT,-0.0464375874272449,8.61100883812389,0.00146165461576924,0.970139979746961
SLC25A3,-0.0475405185958272,12.2548013162008,0.0066110158040555,0.936554922058635
NAA10,-0.0486746881374063,9.72130173892971,0.00307636467575926,0.956692817042636
MTCH2,-0.0554605256130448,8.97450465335808,0.00106916574660428,0.974459991600512
ENSA,-0.0578381814997651,9.47247905075741,0.00695349646670844,0.934936322091518
TMED10,-0.0614523862955587,11.1515130737991,0.00938663989901613,0.924438358436412
PGAP2,-0.0625958043186128,7.73269201779631,0.000771343492712443,0.97830569204587
COX5B,-0.0650972499831384,9.93664690106796,0.0111887006248316,0.917530195693565
METAP2,-0.0667487483241682,8.04550583223679,0.00282079765548809,0.958528757922028
NUDC,-0.0688239341796241,9.81870131772638,0.0119303454662657,0.914852174185369
ORMDL2,-0.077688171923717,8.97923967555733,0.00237757827001086,0.961922953006793
SSR2,-0.0815432847554106,11.527956014602,0.0153724878119868,0.903406108964917
PVR,-0.0816219163922224,7.37564184119822,0.00164761279441149,0.9682984350038
TMBIM4,-0.0847210189131055,9.70570794912151,0.0176407570854771,0.8965670961649
MLX,-0.0902939587554015,7.0848538706947,0.00234365646515894,0.962195326953682
RPL15,-0.0925390007132304,11.0010989435509,0.0292319706458813,0.867131064383259
DBNDD1,-0.0927207141010623,7.68072406174644,0.00157480575479334,0.969006377845627
UBE2V2,-0.0957157112848943,8.14676780860739,0.0058982548142097,0.940064865719106
CD164,-0.105137782281505,12.4374380429423,0.021279211871784,0.886474516574794
PSMA4,-0.115554913550207,10.2644026248941,0.0259830074572328,0.874659109823017
RPL39L,-0.127695857618348,5.84132236621369,0.00246573474161742,0.961224080137285
CCDC25,-0.133532255500836,6.84488468403582,0.00560103677577066,0.941591341295453
ANAPC10,-0.136826342424476,5.81919387616694,0.00401243244100606,0.950549411121639
DYNLT1,-0.155203885216135,11.0092023022023,0.0197073173933902,0.890717092971967
NDUFV2,-0.17360066837557,10.2967007289645,0.034952611907025,0.854859709453534
PTGES3,-0.175083966659888,10.5326100430815,0.0790559462412639,0.783433245492791
P4HB,-0.180182487195619,11.8983328507156,0.0765784642400208,0.786759648957446
HAUS7,-0.184025432898267,7.39871229476169,0.0053548204832125,0.942887024725583
TMED3,-0.187925573487754,9.93857103101713,0.0568775775991474,0.815577860650652
CETN3,-0.194819951908856,5.88137456101162,0.00668366423661963,0.936208112176854
MRAS,-0.203477606438619,6.0784392419065,0.0048160042317336,0.945831350354766
PEX10,-0.204517500657942,8.4840432292743,0.0225696394296178,0.883110085323415
NDUFA2,-0.210760261980244,9.80655467776506,0.0858714605394886,0.774564410001868
PSMB6,-0.210927980877617,10.2429053606263,0.0479587900962731,0.830382920400536
DDX49,-0.21125218494495,8.46509258686859,0.0140781603236077,0.907540435861595
GPI,-0.231693783074598,11.9330188253637,0.188881163761723,0.671663301168097
YKT6,-0.232938313619314,8.9702541898884,0.0465278009480899,0.832889772204114
PHB2,-0.241680816631999,9.8824415097634,0.0951167969262444,0.763128057041081
IFNAR1,-0.246584099313878,9.25014078875959,0.0297016585106165,0.86607917915481
SKP1,-0.250091346089771,10.9299862792905,0.204845009402548,0.659017856420109
SSB,-0.258295462812762,8.73327547254475,0.0375120218461319,0.849708672224704
BLVRB,-0.26677037282568,9.61482841188279,0.0561478052391434,0.816740896288384
UBE2N,-0.278766141265758,9.05475048506597,0.0740179055870349,0.790259391568343
NPC2,-0.279997583229293,9.72559013438431,0.121556185699575,0.733472846998665
SSU72,-0.292422658401787,10.8364888487642,0.326097455746161,0.578642327275539
HSP90B1,-0.30000199127103,10.9915969124097,0.12749518824115,0.727325331965747
TSPAN6,-0.300776524804439,9.37873557807056,0.0716171583952014,0.793600584719132
ANXA2,-0.30455058353442,12.035321083983,0.0628483947836846,0.806346049163686
TPT1,-0.314530971481399,11.7243181173013,0.240489981088321,0.63281276298668
MZT2A,-0.315266819218371,6.63401652119001,0.0249793782453551,0.877081495746102
KIF2C,-0.322441590915787,7.17950820974346,0.0150035397209064,0.904565956935673
PPA2,-0.331830708968815,9.88211779977592,0.0800621305694715,0.782098448290965
ARPC1A,-0.345653906636936,10.4109723387339,0.357918781794472,0.560932765595716
MRPL37,-0.346576876927109,10.4160601166076,0.191335692620085,0.669678072564503
TBCA,-0.350313690539748,8.5860828175818,0.148399329747552,0.706899614714924
MRPS14,-0.358748066126018,8.35237518644836,0.0986218496758259,0.758953075610244
NDUFA13,-0.373386664781547,10.8199565268852,0.392477627116454,0.542887998641215
PRDX1,-0.37878470753058,13.0177795731415,0.0809204427853602,0.780967000184026
