,Br61.CTC.18,Br61.CTC.22,Br61.CTC.23,Br61.CTC.34,Br61.CTC.38,Br61.CTC.45,Br61.CTC.10,Br61.CTC.13,Br61.CTC.20,Br61.CTC.35,Br61.CTC.4,Br61.CTC.6
JUP,11.2657773307011,11.9452010226047,12.0411629610257,11.2099564716023,12.1300040736467,10.6593582085565,11.3772782520917,12.5427032778977,11.7856973314231,13.3364574114092,11.8199853770189,11.2870244454259
CCDC103,2.76802590390751,0,0,0,0,0,0,0,0,0,0,0
MRPL27,5.0846281814892,5.88204465210337,6.19791195591046,6.09377078355397,4.87002470062277,1.01462804851359,7.37319537210266,6.31843172790617,7.50587712875717,5.93412317135104,6.34175054077442,7.59065380414471
STXBP4,0,0,0,0,0.835544763064257,0,0,0,2.07338377137902,0,0,4.15409843275382
SRSF1,5.95474060768806,5.93995950506289,5.87639362091154,6.67167486492986,6.57203607795739,2.345262304423,5.73335192083989,5.47065058574316,7.94838105927121,6.19321965801875,7.14764990132013,7.72478280040867
RNF43,4.2782733489173,1.14262491429794,0.938539453487952,0,1.3612414293702,0,0,0,0,0,1.38864071425221,4.30600791318031
DDX5,11.6746962653132,12.1618483109613,11.6861562319611,11.8115181424694,11.9998119005032,11.1264698813033,11.374500073276,10.7256785155302,11.1943692737818,11.829989737763,10.6075615626126,11.6521271902849
SMURF2,6.14447518959324,5.35255300408385,0.938539453487952,0.914946843824564,6.40845356705916,2.02188682632457,0,1.57054010331741,5.48711958119476,5.81073572330154,1.77714742959087,6.90223960314709
SOX9,7.02044851393204,8.41619059252653,7.47493309773037,4.73765909565504,8.84287188015079,8.30047902924453,5.31810172857486,5.86132534654727,5.7956721804195,7.63278145294867,5.16163991022087,7.49902899818506
GPRC5C,7.57629964180425,5.35255300408385,6.98381918370387,4.91750273187144,6.70816045830237,7.51276404138902,7.03329098442546,7.41306650760451,7.18381096442739,4.17317618066493,4.23277630190898,0
