,Br61.CTC.18,Br61.CTC.22,Br61.CTC.23,Br61.CTC.34,Br61.CTC.38,Br61.CTC.45,Br61.CTC.10,Br61.CTC.13,Br61.CTC.20,Br61.CTC.35,Br61.CTC.4,Br61.CTC.6
FEN1,4.41556479039735,4.90630217367183,3.05878328372484,9.13319680076066,3.9915068162816,3.61166830142447,0,3.68043162641402,7.3725571532254,5.52692941003342,8.60509606598533,7.16326239394173
COX8A,7.34660618465549,7.6972305737565,7.76364076955515,7.26026970252271,6.22392236155631,5.78346300996501,8.99348543175534,7.44604097580404,8.88146036360675,6.93415135327428,9.12125498801979,8.63791489364695
CDCA5,0,0,6.28527836615346,9.4523332639062,5.05162271733292,0,0,6.6078893032387,8.77628952499142,0,7.45761415464353,0
RNASEH2C,5.81279709640754,6.07532507842191,6.97333374970053,7.2093844798888,6.97430432812201,5.91126379848956,7.82781656934197,6.57845007569228,6.63518769089493,6.7176549706273,3.62389388645227,5.15363030690596
BANF1,6.68237187100202,6.88458436852491,6.74583008508203,7.72016492936853,7.33131355081148,3.61166830142447,6.50891085851178,6.57845007569228,8.18945167706031,5.32528433706362,6.23730864682118,7.21216811869839
GSTP1,9.19249273774038,10.5189460517998,10.7230377943394,9.94755885285167,9.69330471481935,6.67267725044693,11.2653574829861,10.5957933488976,10.2028616839091,9.81882167702815,11.9972020274163,10.3701898649748
NDUFS8,7.63371866639764,2.20897628517018,7.16058723890383,6.51287410678881,7.81115800404327,0,7.0556627841011,7.50981154800936,7.70388730608609,6.42966697339634,7.78849873139146,8.05476206818313
H2AFX,4.81360211567834,3.41448586074516,4.46476626897419,7.60677097404742,3.9915068162816,4.93503895536655,0,5.33639685262802,7.58032973644384,5.75826602943722,7.18823794791919,4.73874886645451
HYLS1,5.53994635139648,0,0,0,0,0,4.55566945934016,0,6.0262363827598,0,6.09085821892113,6.23138637585702
FOXM1,0,3.24104163978872,0.938539453487952,8.3407730044125,1.3612414293702,0,4.11906085042092,0,7.38183884961242,2.00258241746694,5.60704623847877,6.25024252235624
RHNO1,4.59973482165042,0,5.16310838900517,8.69224170630255,5.05162271733292,0,5.73335192083989,5.86132534654727,6.95421008231687,6.28880033714617,0,6.34099463637752
RAD51AP1,0,0,1.90679859175466,6.63358313746815,4.74897181925486,5.1157242819164,0,3.15066291965395,7.72592090673497,0,6.63977395452685,0
NCAPD2,5.47858810567444,2.20897628517018,0,3.01506874952756,0,0,0,0,6.96660072537245,0,3.96022146822246,0
CDCA3,0,0,0,5.41340727419028,0,0,0,0,6.68102293678005,0,0,0
C12orf57,5.70976324990757,7.89320096208812,7.30137152907844,7.75014355035489,6.43485924031804,0,7.98761267602127,7.03375870001962,7.24612441338318,4.86130463237838,8.1384166779223,6.80356519242918
TMEM106C,4.65624654859562,7.62844734967926,7.42194003650148,9.06804534657454,6.59563421933638,6.88684181155377,5.3546488753097,0,9.21581061192323,6.02575711539072,8.03539556073227,6.66990124204004
TUBA1B,8.30730035688147,9.9123436069583,9.08401878052817,10.7004121881897,9.55720518302015,8.49255199988121,8.79834544553559,8.63300222464157,11.51168919757,9.37847645056952,9.78227130024872,8.48312949062142
TUBA1C,8.95972609373288,9.86641321186415,9.70262456813287,9.72713359159295,9.78852524325844,10.0347057813453,9.37112073810399,9.88972665325782,10.2668818731933,10.8512806872259,8.32834777524496,9.43034440945982
TROAP,0,0,1.50241916096267,4.08227618763274,0,0,0,0,3.54791310330226,0,6.17404727796199,0
RACGAP1,0,0,0,8.67359110465516,4.52148178833199,0,0,6.63673979576304,9.43896839687884,0,6.4119782121106,0
SARNP,5.90896045951133,6.51706731645566,5.26978367311695,7.81964837569668,5.84514411790149,5.1157242819164,7.18306365197121,6.28236930168018,6.94171209917641,4.81067432484844,4.98859632219681,6.79074248416589
CDK2,4.76303352679981,3.04385920024338,4.87844067644556,6.38113561205507,6.17776431735053,0,5.76084469554999,6.24538227737095,7.35381267274679,0,6.35607222348404,4.30600791318031
MYL6,9.22788172290022,9.66864620830021,9.41367892333119,9.42657441650214,9.29244942243818,7.99477827488239,10.8368554545885,9.81596378893756,10.2929456283002,10.3083611488025,10.5212315967518,9.75309418472792
TIMELESS,3.76469957278223,5.30926189491094,0,7.98003607801002,7.85092134906746,0,0,6.54839758376041,7.44519063034025,2.32468250927375,4.87384160551323,0
YEATS4,4.86245806218071,4.50721268574148,6.14283426805781,8.0100798218767,5.15053340144642,0,0,0,7.4801805643766,6.89823106855745,5.12865191797249,6.85374584891726
TMPO,5.34744025103568,6.04924902290603,6.58983902294607,9.40788952530706,5.88399404244386,6.61377155162722,5.67674287097076,0,9.87171826285907,3.5881181615279,8.53129046880317,0
PARPBP,4.9998201249671,0,3.34566171652143,5.71036499803477,5.0853520604343,0,0,0,5.04820415172644,0,7.50978842104403,0
VPS29,7.44612331792003,7.60178398883996,7.58921423398395,8.98476099385279,7.72283649807409,5.80994492776663,7.54116250802036,6.77292469070304,8.27662378233536,8.01465612650052,7.53518463017606,8.25475462003285
ORAI1,5.31270194889097,5.88204465210337,6.85266519585524,7.56014873102804,6.08076667003469,5.38595823106776,0,0,7.10753791561987,7.02578356299407,7.1310894646729,6.35847958612303
HIP1R,6.5243580542046,7.37913429587745,5.70953518436608,4.6889629833946,7.90386587461366,6.47172148655113,7.51718059082679,7.3447666178512,6.30522294612578,6.89823106855745,6.39820350179146,6.58332368141475
RAN,8.61946164424161,8.86422357153125,8.42158911921337,9.32067694114641,9.08718509710553,8.14794667377757,9.01647812727337,9.06316060423165,10.0927135696839,8.62914233608717,9.16461740690738,9.34520642539676
SKA3,2.95984011779028,0,0,6.62065906993747,0,0,0,0,6.53890273176521,0,4.16931143672517,0
HMGB1,4.34855158998419,5.39458282782152,4.33973073750281,6.81471638924025,5.70028708660877,3.72733054294172,5.61782153311304,6.04472727496392,6.81038979989418,3.32502644160885,4.79193170184747,5.44305179398845
EXOSC8,3.28060419852085,0,4.96566283833578,6.79183946528431,4.41939053959025,1.01462804851359,2.3488302965728,4.5028236985384,5.85018688906463,6.34324975374072,5.55833141110912,3.89125123473614
CSNK1A1L,0,0,0.938539453487952,3.01506874952756,0,0,1.01687257116206,0,1.6503744370058,0,1.77714742959087,1.98744606600347
CKAP2,1.55446638600676,0,0,6.54058464189804,3.84167356133937,3.02550256532648,0,1.57054010331741,4.09116095734189,0,6.15778879504552,0
DIAPH3,0,0,0,5.7583558420405,0,0,0,5.59346770575335,4.41426644548423,0,3.42087475132059,0
MZT1,0,0,5.30365846329056,1.87046288763933,1.74570729082727,0,0,0,6.00236397200098,0,0,0
PNP,0,7.23620680115618,5.49173042322064,7.3724552630827,6.92858038495464,0,5.16188528513346,5.47065058574316,7.75478515808013,0,7.12273741114192,7.42627742105
NOP9,3.76469957278223,1.14262491429794,1.50241916096267,5.95650910493676,0,0,0,2.30460383552026,4.7371357636319,0,2.73641339766456,5.8164228139136
MIS18BP1,0,0,6.44558061365825,7.30134463831089,3.01091886951416,3.02550256532648,0,0,7.16242700941523,0,4.87384160551323,0
LRR1,5.50959340199022,5.30926189491094,3.05878328372484,6.20184882114924,4.908219082503,0,0,0,5.45229957873779,0,5.09489195165186,0
CDKN3,0,0,6.02593876064981,7.68334842123974,6.2977149858689,0,0,0,6.55540312161579,0,2.90174057602754,0
DLGAP5,0,0,1.50241916096267,1.87046288763933,0,0,2.61297481387861,0,8.03329317825138,0,3.71560681042074,0
ACOT2,6.39749115751898,5.43542278527867,5.98476962740629,8.00511577855924,6.89092831518972,0,7.66273921407003,4.62304197379457,6.32460519510482,0,5.58289443145416,1.57380885507469
TMED10,8.66836740838727,9.15758124241797,9.60581713937946,7.65193361468368,9.04923248781946,7.31432674414814,9.05862600187623,8.0173140479799,8.67422147314382,9.31177580435232,8.49938778288978,9.86742538871663
ALKBH1,2.95984011779028,3.04385920024338,0,6.74496770137426,0,0,0,4.93321301121428,4.84844583910103,0,0,6.62726181496026
VRK1,0,5.1218053934301,0,8.67359110465516,1.3612414293702,0,6.60305657552674,6.00101593053067,6.76854332004361,0,6.17404727796199,0
CDCA4,4.95547021364979,3.04385920024338,6.58983902294607,10.7590869206257,6.14615087788258,6.05103366286614,6.84060888709021,7.23584263240826,7.90397424055501,4.17317618066493,7.9670595276876,0
ARHGAP11A,0,0,6.02593876064981,6.92395667221344,0,0,0,4.5028236985384,7.17315860629106,0,2.08291966138848,0
BUB1B,0,0,0,7.49081814488239,5.33007566213506,0,0,5.47065058574316,6.91638655887511,0,5.67716655074129,0
KNSTRN,3.54286207283071,0,3.88252609429898,5.80480154494145,4.87002470062277,0,3.02939875235858,2.78878521854311,7.02700623460183,4.39559589181582,4.16931143672517,5.44305179398845
OIP5,0,0,3.34566171652143,4.91750273187144,0,0,0,0,7.09630497376634,0,4.79193170184747,0
NUSAP1,0,0,3.69104615681672,10.1443816422586,0.835544763064257,0,0,0,9.71897105790197,0,6.23730864682118,0
GATM,5.65534872918833,7.58373065088372,6.54805559111839,0,6.72964957398355,5.7289946928727,6.09914422905394,5.26427438843222,5.95340037702684,0,0,0
CCNB2,0,0,6.23349588283498,8.67359110465516,3.91853445989106,2.345262304423,0,0,9.12752602398114,0,5.78695376612452,2.79299861792848
KIF23,4.65624654859562,0,0,9.4577936856402,5.67835275643098,0,6.74747973863413,5.76006893958714,8.40962614764946,0,5.78695376612452,3.30685021175204
FANCI,5.41450391114083,0,5.30365846329056,8.97970891020007,5.4897266685718,4.27551926693385,2.83615964932786,1.57054010331741,8.87161111986926,0,7.49044351069145,4.84179931039369
PRC1,6.64096477996929,0,6.50502583897189,9.58466689252038,7.1598720041314,1.01462804851359,4.93933483233981,5.86132534654727,9.4870674266019,0,7.56014150454453,0
TSR3,5.62735196269227,6.31303782444977,4.12916472519802,5.73455996107571,5.4121084448082,3.02550256532648,2.61297481387861,4.5028236985384,5.38003221979051,1.00172212515525,5.02490537742573,7.07082383959889
HAGH,6.22140393174114,6.94239937205849,7.16980041148318,6.21910009705338,7.19118942546437,5.19823355653755,0,6.20742199340878,5.38003221979051,7.72452509141544,5.45567065315947,4.37635711934705
PKMYT1,4.2043955376972,6.22259670512194,7.00456416156608,9.85816455455852,7.41327793762343,5.42074039222528,6.22292029333504,7.30936457173817,9.18167388553145,6.36095227311862,8.1872937081203,5.07119568773374
ARL6IP1,8.65456267861061,8.33757241459833,7.73909317184969,7.51895143868854,8.29474833505008,7.37766061361354,8.79834544553559,9.11534189896079,9.44340790633608,8.09618674419849,6.91594609519588,8.26406201136883
PLK1,0,0,2.89066238575048,6.51287410678881,0,0,0,5.76006893958714,7.85149129907181,0,0,0
KIF22,5.70976324990757,6.91378146293739,7.72666094531796,9.15800810387437,8.00425994093178,6.50451886687218,7.67724045885732,8.17314340638001,8.77276589869419,2.81030587924663,7.19622030845971,1.98744606600347
PAGR1,2.54674055750149,5.69289000594393,5.94239108419145,9.21285924911283,5.27267554389942,5.02820843509402,2.02523543121075,5.26427438843222,7.0849838845352,6.02575711539072,6.97281371856266,1.98744606600347
SHCBP1,0,0,0,6.18438876103339,5.51469836685153,0,0,0,8.79725244551223,0,5.31613302829903,0
MT1X,4.95547021364979,6.59123157278386,4.92271081448134,5.7583558420405,4.87002470062277,0,6.89124517250136,0,5.34249408275004,0,4.35189855842239,7.1432262668801
CENPN,4.65624654859562,5.69289000594393,6.47560937944856,6.78026351394817,4.12723258702923,4.61287053411608,2.61297481387861,3.68043162641402,8.3913601810465,2.5878315683297,5.31613302829903,5.76490326747938
EMC8,5.0846281814892,5.07087175272999,5.70953518436608,5.6607226580592,6.2977149858689,3.72733054294172,5.42507770511574,6.8733133548756,7.17315860629106,0,4.51395193690214,5.50716547492901
AURKB,0,0,0,8.77622509176459,0,0,0,0,8.46307614024803,0,5.40146414575904,0
UBB,9.19726172656222,9.60294114374798,9.26470826422461,9.69512756954809,9.77696074549915,8.70851907612923,9.06966053714456,8.64014402612779,9.99931538590761,9.29345555184353,8.73953416156507,10.3017930407074
MTRNR2L1,3.12911856065082,3.56929816195387,2.89066238575048,1.47040629349847,2.69859972289714,1.60443379015114,2.02523543121075,1.57054010331741,2.66627429953909,2.5878315683297,0,3.15503422900324
TMEM97,4.90971358272097,0,6.81792517356288,7.63275104942247,4.87002470062277,0,6.40818991544755,0,5.18173833559132,3.00301237132416,5.50791399433957,6.49121693879327
SPAG5,0,0,5.57730599435298,8.77913592757045,6.66419746289895,0,0,5.59346770575335,5.928280977098,0,6.32728525953517,0
