,logFC,logCPM,F,PValue
DHCR24,0.307343452996825,12.8979988814223,0.112154640091517,0.74261333107997
COL5A2,0.304148514423767,10.1687512811962,0.0274828362619488,0.870674033206182
BLVRB,0.298565558133175,9.89127637896895,0.0476462650832593,0.830325075615295
CD151,0.29078259381058,12.5506595611455,0.615822220618684,0.445534324401171
UBA52,0.2752019215125,12.9783981933296,0.840528055945092,0.374595783092642
LMO2,0.247472979655772,6.45824934792628,0.014309097487605,0.906464165715541
RPL23,0.235438138036072,14.1483596778516,0.807281638947528,0.38394807839789
MT1X,0.225784480181571,9.70711429589052,0.0289731895763995,0.867248871742019
FAM200B,0.225665077653259,8.02196840812486,0.0161299379045301,0.900723251746842
AFG3L2,0.211517646850444,11.852180615855,0.150209252525659,0.704098440044315
ATOX1,0.197208074696871,9.98271334159472,0.048134807280431,0.829472146137929
RPL14,0.192494733744331,10.7184839764157,0.144898035430166,0.709108719788314
RPL27A,0.191207319324515,12.6319247296756,0.511410398149097,0.486152862153572
KRT7,0.185992456256481,16.158409672139,0.196043634766765,0.664621764217326
NPC2,0.181113520947159,12.2047508304461,0.195833311790327,0.664789581386688
TUBB,0.169042478241685,15.0488831204542,0.134588548351433,0.719145033434095
RPL37,0.168717764942725,13.4152184916097,0.273927641932761,0.608802501935654
TPX2,0.168200361843405,11.0488570069584,0.00805912256208362,0.929725281239562
PLP2,0.15128562009743,11.2000697580806,0.054056523081853,0.81947590375617
RPS7,0.140832659913365,11.0772400674873,0.119220566930375,0.734956586509987
PPIB,0.0892641082066948,13.0350595676692,0.044422604000865,0.836072077078166
HSP90B1,0.0832241807418706,13.2481104967785,0.0357101750949438,0.852796852761078
TRIM2,0.0637889372158421,10.5469544019003,0.00701263189816797,0.934434294160467
RPL37A,0.0573997708443094,14.0134128951862,0.0458785681380895,0.833450256946724
RPS20,0.0401700702245711,13.6159262597934,0.0250768521835568,0.876411798235259
EIF4EBP1,0.039242724522642,10.8716458481489,0.00497440914066537,0.94475859123821
RPS9,0.0371352882048973,12.7983990158186,0.0154292633890271,0.90289134656441
MRPS15,0.0341861819635135,11.2971486172004,0.00537015781635884,0.942607270480378
FIGNL1,0.0290207071371778,9.71400363743692,0.000273296569575694,0.987040888859701
GNPDA2,0.0269469032693576,9.20255434036352,0.000381218461583716,0.98469488054058
RPSA,0.0227037365921048,11.4628943126523,0.0032964433177124,0.955017174346178
SSBP1,0.0161142567314632,12.431170744072,0.00120955912872231,0.97274167712711
MRPS14,0.0124350456072907,9.95070622255568,0.000113878812596234,0.991634499244195
TMED10,0.00332616352439945,13.1748492062964,8.64171444702889e-05,0.992712600783846
RPL36A,-0.00241497416507779,8.48846836758233,2.42539692752443e-06,0.99877912689648
TUBB4B,-0.00313378571054834,14.3621428682093,6.96371017667536e-05,0.993458245376089
DDA1,-0.00596712533691514,11.2924595046071,7.30595937534082e-05,0.993299421995324
MRPL2,-0.0552816948250722,10.0950661858817,0.00520254088351726,0.94350837302247
KIF5B,-0.0780789686263547,13.2111377299415,0.0492994085166868,0.827457088599215
BSG,-0.0855777466099542,13.6855208806672,0.0539515231752492,0.819647969399328
UQCRB,-0.101764209950676,10.6237467612856,0.0343392717505339,0.855614960324194
CENPW,-0.105692888826491,9.75787642213164,0.00505267077235713,0.944326511466003
RPS17,-0.116982947568878,13.3459689621704,0.213706359049293,0.650900585906078
ANLN,-0.117158501733345,11.3544002035873,0.00630900110578196,0.937802778934228
SIVA1,-0.13001324034951,12.8508980704204,0.0290255925747415,0.867130110119236
SERF2,-0.139718792754877,14.0425797788034,0.217502322525846,0.648042987144282
CTSD,-0.159467424185967,14.4003754775826,0.252661029402877,0.622933909128012
VPS29,-0.183293791580988,12.0886428599623,0.195293866890031,0.66522050341011
ADAM15,-0.195850439893025,12.4724522620943,0.0905458966165126,0.767857144296781
YKT6,-0.211158148072339,11.3466014205204,0.113212076999541,0.741450592541199
LGALS3,-0.220423623627582,13.0393153812912,0.176268985583522,0.680899686034967
RPN2,-0.230658435507371,13.6367839687123,0.55799428229547,0.467291944192433
PAPSS2,-0.247820043105264,12.1128900573617,0.136479650412091,0.717271835916127
SPINK8,-0.262716181467817,8.194071897511,0.0351738923888383,0.853892466950929
YBX1,-0.263734423856457,8.84337064719115,0.0846014913325651,0.775372351691527
BTF3L4,-0.272066719576739,10.5765794362672,0.169337433777529,0.686861772301489
ATP1A1,-0.27750875728032,13.3915033043168,0.552855694150174,0.469310887574075
S100A2,-0.283069748064871,5.81170415738736,0.0288404067444736,0.867550295921273
PKMYT1,-0.292716840490755,12.0521235237241,0.111867093773648,0.742930571953239
AURKB,-0.29720123600582,10.4093439483479,0.0177298522678881,0.895945669630737
FLNA,-0.301668581170472,13.2149005057723,0.261912636661986,0.616696540863086
RIOK2,-0.302509267702052,9.45092216976267,0.0588895540026501,0.811739322749284
POP4,-0.309968259384121,9.147293073299,0.0296815262544173,0.865652810183281
HTRA1,-0.3138226838198,8.42978339500308,0.0227340946491184,0.882277335509792
RALA,-0.319602150404682,11.7481725277418,0.29817976688798,0.593524858325374
MPC2,-0.331550445056284,11.0220062883332,0.311199480230801,0.585656764683351
MSL3,-0.363162312369872,8.97923959652828,0.0665928936041257,0.800076269397911
ENTPD6,-0.378586970814521,11.3485224314999,0.238134498713272,0.63302576707243
ANXA2,-0.390040286735319,14.5105535467241,1.28970687012613,0.274957678323563
TMEM258,-0.403637726271996,11.9640281474155,0.968886224160908,0.341477951651887
C4orf3,-0.412359077617466,11.9646384231485,0.687018640442719,0.420932051367698
PLEC,-0.421159962380639,12.2751422234931,0.128290554763959,0.725494050068624
GABARAPL2,-0.443254265355882,11.0606736884914,0.127694657760733,0.726103876373708
UCHL3,-0.446943223142296,9.58192238924451,0.172440808371053,0.684174939598732
TRPV6,-0.512432833873127,12.5468887793972,1.38939946682433,0.257933648877648
DBF4,-0.513684522836076,9.13956848913387,0.125559212510283,0.728302603632814
RPL13,-0.515334069695777,14.0804016104801,2.67133457050966,0.124197357345456
BACE2,-0.576996245687944,12.6125474905334,2.08539666892457,0.170473151364217
GORASP2,-0.613405673094781,13.0615056087001,1.55946301594021,0.231994352320454
AR,-0.624844654004415,10.6085713826591,0.265768963853031,0.614138060733355
HMMR,-0.630817237408807,6.34095135243987,0.107304855960213,0.748026186614076
KLHL18,-0.646949063359181,9.4974655941064,0.163802631833119,0.691726644316178
PLD3,-0.669411105741292,10.4543006523622,0.503536301837295,0.48947054432202
PPM1H,-0.673569986222423,8.93739441523434,0.176078005093025,0.681062077669509
HAGH,-0.695236210386952,10.7379199068089,0.542288629012652,0.473509345048125
CCDC25,-0.744947047793572,10.4117591856494,1.11008812565894,0.309709017509458
TMEM56,-0.773572911132903,7.88254896591156,0.145808685539866,0.708242218532248
COL1A1,-0.77566147601623,9.51418313380511,0.703378370513645,0.415583887228621
RNF167,-0.801845839422039,9.2846801482685,0.499713716940159,0.491095410021351
MLX,-0.843811673222114,10.2968888072387,0.477785255167902,0.500602446342671
JOSD2,-0.908739049766523,8.36457432195789,0.288083893859497,0.599782774016348
TCTEX1D2,-0.937289064050456,9.14411323530447,0.674994816762791,0.424932335215318
ATPAF1,-0.972284516633449,8.79539902461064,0.404789903176698,0.534774719602698
THYN1,-0.990791189153107,10.408100808419,0.577063929828609,0.459925524040146
BEX5,-1.04856492184851,7.36858484054829,0.330538250938409,0.574363659932682
CTGF,-1.05872872133038,14.8920356541334,0.316934274811678,0.582260160135801
NMRK1,-1.12083770740766,10.2072118471229,0.872157009159914,0.366010623767857
KIF2C,-1.12847097738589,9.80778217521472,0.32359178299308,0.578368012704736
HAUS7,-1.38986712650242,9.06611291966013,0.767342453253301,0.395656777333917
CDCA4,-1.51423913075591,12.1994239909203,1.40176954567414,0.255920814840635
PNPLA8,-1.58564543073362,11.1160801828438,4.19266567803141,0.059618424951548
CENPM,-1.60650881720608,8.75078460901589,0.660194793486643,0.429939709438043
GPR12,-1.66601828981875,5.40169367246284,2.08404796045535,0.228247283260271
TMEM79,-1.78574519536559,9.66815147124743,1.37643771715866,0.260065518878991
SOX9,-1.78607523384468,11.8925921870378,6.51485313262796,0.0228518188089753
RANBP9,-1.87401359012727,8.71135809749526,1.38819854048527,0.258130185636032
IFT27,-1.88132369733569,8.54200775536435,1.64134593488721,0.220724175112909
SNAI1,-2.86187223070387,7.84428764367393,2.07021558686259,0.171935376898464
KCNMA1,-2.94558098016059,8.13323698028894,1.73826997904291,0.208285424514243
ROPN1L,-2.96857179890299,5.57686097754538,3.97877018526196,0.076653825834034
LACTB2,-3.0710546015294,9.11735142242107,3.40782905678486,0.0858945178049548
HIST1H2BL,-3.07796808708713,5.59938128356245,4.03439674991921,0.0749457981226404
FN1,-3.17738178360286,8.58053728792156,2.18772807413723,0.16101315479286
ALG1L,-3.20391386250403,6.85473704608593,3.44617927922174,0.084323887793847
FOXC1,-3.5482701815102,5.71048990584733,4.33147502672139,0.0665926802680629
TAGLN,-3.56413580849977,6.20967761201689,3.69547622082938,0.0749113467963564
KRT86,-3.68681719016295,11.3389464611244,10.3613516066579,0.0061063596669351
AMTN,-3.72599443515478,5.76104532300254,4.46939969645031,0.0631129328934216
PROS1,-3.732804083313,5.77205536546697,4.59214776490224,0.0602058689997336
MEF2B,-3.7579363169975,6.21363608622964,4.06956288462234,0.0630291951495758
HELQ,-3.81332290615664,8.83525853465985,4.35642912224362,0.0554136513561218
GPC4,-3.98305081836978,8.31939867160868,3.20802075060669,0.0946696176857387
CYP1B1,-4.19437620261327,9.0889242166773,5.03802433970091,0.0412774707761078
MAOA,-4.48733411113941,6.03247887583188,4.98922760531362,0.0518805998216041
ACADS,-4.58267646612816,6.07319689775799,5.04678258962412,0.0507963512351992
KRT14,-4.70316187448323,6.07719298237036,4.92422191791325,0.0531401821228221
ASB14,-4.77111909123135,6.16946410914049,8.52037507989006,0.0167508649943205
CCDC68,-4.92685526053645,6.24627142343363,5.8819950785522,0.0378282895402334
KRT17,-5.40413236075732,6.48946071443755,5.4851041469886,0.0434012390280075
C15orf48,-6.31439580030977,7.09596710162026,7.10578972236103,0.0254252931273449
NNMT,-9.44801004355365,9.81064020130946,12.8281126094911,0.00574870554553942
