,Br11.10,Br11.18,Br11.1,Br11.2,Br11.3,Br11.4,Br11.6,Br11.8,Br11.9
H2AFX,2.7135004883149,0,4.86402071962576,4.47444907343756,3.84614159452782,0,6.55926680951409,0,0
FOXM1,5.10243437909662,2.17020601574214,0,0,4.58133335141104,0,0,0,1.56443800849731
RHNO1,0,0,4.46540285174021,3.66409713278708,0,5.04737569467284,0,3.00840964825682,6.53928702917681
RAD51AP1,2.87838610537646,0,5.02843071849316,5.12797663188687,5.25840651377509,0,0,3.83900862573554,0
NCAPD2,0.843307622681109,0,0,0,6.08549831888339,0,0,0,0
CDCA3,0,0,0,0,6.59368386777766,0,0,0,0
C12orf57,3.50132002521678,4.34019345737389,7.30389584004282,2.06506563084475,3.84614159452782,4.84274379167813,2.62845336166009,6.11100561109593,6.88822403365713
TMEM106C,2.06234119915064,5.45568028073696,7.50340695560552,8.23557074513329,5.52116336832044,5.74080216804716,6.41335617256208,8.99194794411559,0.984634069889191
TUBA1B,9.35270240920065,8.45208653035021,7.1337748263085,9.58385422080407,8.94056658621094,7.70034337726624,6.99998724357567,9.36690006109041,8.21237976684914
TUBA1C,8.41991090432138,9.96271474057345,5.9796138381538,7.48650270330197,7.88927747750705,7.16841709084902,8.24907644500306,6.69445735095687,4.14076170350031
RACGAP1,7.00965591724354,0,0,5.36937509888177,8.09491678446296,0,0,5.24030648837628,0
SARNP,4.67913798597168,0.90705921075679,4.92093143555958,2.3912288507298,0,4.60421242172402,6.63646393176865,3.48267620502123,0
CDK2,3.77679268308096,0,3.91272940279308,1.64294184445923,5.49081924854795,0,0,6.43202743932497,0
MYL6,9.97613340452212,10.7326345216105,9.11084237778967,9.42583900288271,8.72286572736417,9.5171568358225,9.16763571448812,9.46286400956737,9.69535774683658
TIMELESS,5.62771449427975,0,4.53996409494537,7.35236160888899,7.8717223979446,1.2972786894223,0,6.1592192872237,0
YEATS4,0,0.90705921075679,5.9796138381538,4.47444907343756,4.26007070111535,3.28479423456461,0,5.24030648837628,0
TMPO,6.78912826856055,3.72825448429138,5.6159214993519,7.72232248357627,8.21115180490766,5.43535560654455,6.9704746967964,7.57941224693845,3.87807384491537
PARPBP,4.6337081726244,0.90705921075679,0,0,0,0,0,0,0
VPS29,7.08753713094353,5.69384127087612,6.61844535650377,7.5368513444556,6.49011037917301,2.42571333789311,0,6.81973628568316,6.27327873302504
ORAI1,0,7.5568654297333,5.64998631793611,5.0835032062234,4.74454679916748,0,0,5.40931084478543,0
HIP1R,5.67333047962086,0,4.97568210488614,4.08088364944794,4.93689464572783,2.77201118331505,0,5.51189614406221,0
RAN,7.16940986488095,5.02271799168463,7.51269352223619,8.26075440188496,8.31439091167037,7.96727192779043,8.59202463157492,8.47128667989204,7.59131305732643
SKA3,2.52730886067184,0,0,2.65707978202499,5.52116336832044,0,0,5.11552842457896,0
HMGB1,4.72318079994974,6.31776937803914,6.00615743648722,6.35181845748375,5.76887172460187,4.42001620453904,6.0680526697145,6.41888531813369,6.13946140942462
EXOSC8,0,0,5.12847240265469,4.54174470684303,2.27001571216642,1.96912187144367,0,5.40931084478543,6.15935502675774
CSNK1A1L,3.02634497884694,2.42655883810241,3.20197113167941,0,0,1.2972786894223,1.84471249713376,0.834285950287708,0.984634069889191
CKAP2,4.80742708924121,4.57020169182154,6.03222147911248,6.12924494022766,6.18361696253436,5.74080216804716,0,1.35949233011302,0
DIAPH3,3.50132002521678,3.40971822989597,0,2.06506563084475,6.37852207169761,0,0,0,0
MZT1,4.32623619681367,0,0,4.83790596399629,5.0242350797843,5.74080216804716,0,5.40931084478543,0
PNP,0,8.10757705957868,7.8714459401265,7.62482730409201,7.79928461847908,0,7.56152844704211,8.46490697535545,0
NOP9,4.20722869586796,0,7.407097466321,5.0835032062234,6.57933517402951,7.50579912779256,0,6.68350931008344,4.77757258261982
MIS18BP1,3.8580506738477,5.96035742290969,5.22202442078976,5.40595464217754,3.11212755778684,0,0,2.51041665824996,2.97300125790583
LRR1,3.28329171821906,0,5.6159214993519,6.29444123415115,6.64969276249576,0,1.84471249713376,6.78942160698639,0
CDKN3,5.48151647811306,0,0,3.88748925225091,0,0,0,6.35131663293586,0
ACOT2,4.76591880332032,0,0,5.1711199910248,3.40029330649624,5.22655541074288,0,6.1433264206017,6.36179188275366
TMED10,8.6988814462682,4.57020169182154,9.08305900081847,8.73336795250108,8.59675504707712,8.26942532820373,8.01617011269063,8.32749206132315,7.57659317739414
ALKBH1,0,0,0,1.04370148673221,2.27001571216642,5.04737569467284,0,4.56719593980585,5.32741623947319
VRK1,5.34723838785159,0,6.84119796870364,6.98023310231473,6.45909889746037,0,0,5.51189614406221,5.72456844515284
CDCA4,1.37201470237603,4.81412964080472,5.02843071849316,6.65509337497891,7.43502656332633,0,4.94513275787901,7.25641651935166,0
ARHGAP11A,5.03414323195572,0,0,2.3912288507298,5.60854456667591,0,0,1.74369722987071,0
BUB1B,0,0,0,5.40595464217754,4.58133335141104,0,0,6.25106647245017,0
KNSTRN,0.843307622681109,0,0,5.36937509888177,0,0,0,2.29715377441278,3.87807384491537
OIP5,0,0,0,0,4.74454679916748,0,0,2.69617646863997,0
NUSAP1,4.67913798597168,0,0,5.57611217872611,6.93533317550634,0,0,6.41888531813369,0
GATM,0,1.45966154349926,0,0,0,0,0,0,0
CCNB2,3.77679268308096,2.64415968285407,0,4.99021931261378,7.82383689341877,0,0,4.787700331834,0
KIF23,0,0,0,3.53792971830122,3.11212755778684,0,0,1.35949233011302,3.67194278334819
FANCI,5.760450973727,0.90705921075679,4.12137205243805,6.12924494022766,5.0659992944453,3.28479423456461,0,6.9714621862063,0
PRC1,4.6337081726244,0,5.17600658019251,6.69997456511749,8.8597620142724,0,0,5.26988477774144,0
TSR3,3.69068333213451,0,3.37488463660939,0,5.39575865253258,0,0,0,2.29726343115503
HAGH,6.45225465024319,5.45568028073696,6.84119796870364,3.53792971830122,0,1.2972786894223,0,0,5.1793999027687
PKMYT1,6.778731110404,0,2.50765345445563,6.47743987900354,9.36326926120385,1.96912187144367,0,7.99699123794879,0
ARL6IP1,7.66895945648468,7.9377336405054,7.61108495770596,6.77180668189052,7.0013990476333,6.68699637345157,7.19122273879372,6.73743715527601,5.94687827682976
PLK1,4.26795921041992,0,0,0,5.0242350797843,0,0,6.09456955530288,0
KIF22,7.15340280516275,2.17020601574214,6.35490653233578,6.40700075512553,7.77430725991833,5.65992611751704,0,6.54521121220467,5.87651372633266
PAGR1,0.843307622681109,0,6.35490653233578,5.40595464217754,1.95138744474997,4.42001620453904,0,4.30680063087715,4.72514644042358
SHCBP1,1.75807992347051,0,0,4.16865492083614,3.74692244825783,0,0,4.94265644026023,0
MT1X,0,0,5.22202442078976,0,2.94312368104972,6.53654821228317,5.26982976624249,0,0
CENPN,4.32623619681367,5.93993462242205,4.38677712657543,4.08088364944794,6.55020243076703,1.2972786894223,4.35322463387412,5.8618841137083,2.780912255517
EMC8,4.00800436978356,1.85824263088808,5.47099968859473,5.57611217872611,0,0,4.35322463387412,0,5.0992777575283
AURKB,0,0,0,0,6.97971151381345,0,0,0,0
UBB,9.06465897928555,9.20462613776788,10.4835029075252,9.68033446744596,9.25684459275038,10.0646270761188,11.0203151763889,9.9141480438369,10.2740490735827
MTRNR2L1,3.02634497884694,1.45966154349926,1.11884864333125,0,0,0,1.84471249713376,1.35949233011302,3.14249360790892
TMEM97,4.92523407437831,0,5.74760528159266,4.7833388332932,6.25757369966919,1.2972786894223,5.61319428587694,6.33741467308529,6.78955802822116
SPAG5,3.16053114209887,3.90722780620045,0,4.83790596399629,6.10566316486921,0,0,2.04680443405476,0.984634069889191
RPL23A,4.14382894566204,0,5.9796138381538,5.12797663188687,5.0242350797843,3.96129795912948,5.16950351668004,5.60766869311086,5.61358338090832
CDC6,4.72318079994974,0,0,7.95612543366986,8.27486810916908,0,0,8.09112909656039,0
TOP2A,4.26795921041992,0,0,4.99021931261378,8.27931338102487,0,0,2.29715377441278,0
KIF18B,2.31347637875414,0,0,2.88148064607876,5.69093415152687,0,0,1.74369722987071,0
PRR11,1.37201470237603,0.90705921075679,3.52927408359663,0,6.06504762460837,0,0,1.35949233011302,0
KPNA2,5.6956087635486,3.90722780620045,5.12847240265469,7.98663499789199,7.72952851800525,0,7.08506671209039,3.2649443926497,0
SPHK1,0,8.57637222164673,0,0,0,0,0,6.06112479892699,0
TK1,7.53946136090018,0,4.02081918446073,7.25546235739529,9.38611867957154,0,0,8.23678988672352,0
BIRC5,4.00800436978356,0,1.11884864333125,4.25139118580583,5.36262699582715,0,0,0,0
ANAPC11,6.87947726346346,5.27181496920106,6.35490653233578,6.79956714065158,5.95820564835564,7.077923132346,5.26982976624249,7.39708855001728,7.4122256864478
TYMS,7.01851993004929,0,5.50861761753484,8.7898210996301,9.08721434028032,5.81738404967788,5.11659670062274,10.0396518830694,0
NDC80,2.06234119915064,0,0,1.64294184445923,7.79928461847908,0,0,1.74369722987071,0
ABHD3,6.19512028348853,0.90705921075679,2.77793079780948,6.47743987900354,6.86609612457203,6.64558796060072,0,6.32337744801335,5.46164965689992
BSG,8.48211142578515,7.32453958638127,8.17030208340639,8.30984006996504,8.50104228132887,7.75003264803006,6.12273610209032,7.64295772776542,8.1737797225687
UHRF1,2.06234119915064,0,0,7.76519026141272,6.6769023658458,0,5.11659670062274,7.89153009709348,0
SPC24,5.13540477230622,0.90705921075679,0,0,5.22192333320927,0,3.50681194739552,2.51041665824996,0
ACP5,0.843307622681109,0,2.50765345445563,0,0,0,0,0,0
RNASEH2A,4.92523407437831,0,6.58361843335365,7.95612543366986,9.08721434028032,6.55902544105975,6.14931969745784,8.28828376858324,5.72456844515284
ASF1B,5.84260875713161,0,0,8.7079576411083,8.59318883955753,4.42001620453904,0,8.58743037524902,0
DDX39A,6.22606093988449,0,4.02081918446073,8.31465801841759,8.22964540872684,5.81738404967788,6.12273610209032,7.94751390045753,4.55536590162407
DDA1,4.38225022710986,4.34019345737389,5.74760528159266,5.5436484247112,5.36262699582715,4.42001620453904,3.66256571443887,6.06112479892699,5.61358338090832
MVB12A,5.78143319280547,0,7.22699449089111,5.2130105354435,3.26339332779042,4.76753170768432,3.33218485004581,5.78202137350265,5.0574838095014
KCTD15,4.38225022710986,0,6.76553075492061,5.9426569431914,4.93689464572783,3.0510663588384,0,0,4.61420758579265
WDR62,5.48151647811306,0,3.20197113167941,5.91754064993486,7.24811459308411,0,0,4.51874170059269,5.85227499905585
BLVRB,7.50833528175905,0,6.94087769342409,7.87364225301,6.71677810372548,7.12387953165286,5.61319428587694,6.73743715527601,5.90035193841243
SNRPA,4.80742708924121,0,0,6.63981725109164,5.60854456667591,1.96912187144367,3.33218485004581,5.97395500727885,4.55536590162407
PPP5C,6.54105673516623,0,7.04695390036204,7.26545045131479,4.93689464572783,6.20715947668661,0,6.17493898244673,3.77868666613505
SAE1,6.97364500492194,4.85832983226527,8.11039418368341,8.15189523868988,8.01187485914052,6.87789014701507,8.02337381807431,7.48167979787504,5.55471570578438
NOSIP,5.19916772310487,4.57020169182154,0,3.07563022327984,3.64037238185392,5.38591976725673,6.03991352294982,5.69747729229411,5.82762206783712
BCL2L12,4.5868011524303,0,4.67843552156071,4.329638905314,5.98021642185542,5.99274334272203,3.13347161369605,3.83900862573554,0
RPS9,7.22407601358211,4.51604533994688,7.36669831690388,8.24569702128383,8.32302863459414,8.07257401349754,7.17837261638963,7.17277057901722,8.40798456730761
RSAD2,4.53831762090615,6.01994645401173,0,0,0,0,0,0,0
RRM2,0,0,0,8.0914172432491,11.4773829261043,0,0,5.84232905469501,0
MDH1,7.10428760114737,0,6.82637868953736,8.67461549649247,8.474150364637,7.320879095961,8.45489492662136,6.81973628568316,8.63095792414747
NCAPH,0,0,0,0,6.66336171074374,0,0,3.2649443926497,0
BUB1,0,4.94286405140962,0,0,3.93897398056954,0,0,0,0
CKAP2L,0,0,0,0,5.22192333320927,0,1.84471249713376,4.746213517374,0
SPC25,0,0,0,1.04370148673221,5.93585385338319,0,0,0,0
FARSB,5.760450973727,0,7.7744106561194,4.40386013788609,5.84281385851269,5.95933533333399,0,6.12725652465806,6.98057204816726
HJURP,0,4.27646705410085,2.50765345445563,2.3912288507298,6.02325544816525,0,0,5.32728200249959,0
DTYMK,3.39642066844677,0,2.77793079780948,5.29331020148131,6.57933517402951,5.10960792425769,0,5.04884423429105,0
SNRPB,7.68017540010284,4.85832983226527,7.41702293340509,8.22024680257638,8.17343783627055,7.76943886571379,9.37613470565266,8.72992360844007,7.92923006642078
GINS1,0,0,0,5.36937509888177,5.69093415152687,0,0,0,0
TPX2,4.5868011524303,0,0,4.25139118580583,7.63557258287811,0,0,5.67554380706343,0
FAM83D,6.62470829139174,7.75691594605543,0,4.66759304973827,6.94655639393289,6.41858839898004,0,5.43564909518598,0
UBE2C,6.74708235196703,0,0,6.35181845748375,7.97945899351243,4.31827581299783,0,8.19500023782769,0
CSE1L,7.76689567528052,4.90121600996669,8.92510530371977,8.84747661241012,9.23641417883545,8.41823122668883,6.87813202848773,8.39615947688272,8.0777403224312
AURKA,0,0,0,1.04370148673221,0,0,0,0,0
CTSZ,1.75807992347051,0,4.67843552156071,0,0,0,5.85847590428641,0,0
BACE2,6.73637657658296,0,8.49005330502203,6.03896533855019,6.23943689791442,6.02539521063773,6.89393879113824,6.29488649055664,8.36580016640909
RRP1B,4.32623619681367,1.85824263088808,7.54925331580005,6.51141037126527,4.63781447643797,1.96912187144367,3.13347161369605,7.04173270082557,2.29726343115503
CDC45,0,0,0,7.66310909040219,4.93689464572783,0,1.84471249713376,7.22655791876828,0
