,logFC,logCPM,PValue
BCAR3,1.7139923084696,7.55573391257644,0.399674678769463
GAB2,1.70140991156352,6.61922095676289,0.497348566286374
HELLS,1.70069213537936,6.40860181689273,0.524243126531474
PMM1,1.69228535141181,7.05970862004697,0.449433456559836
CEP250,1.6901044290803,6.39326555852861,0.526520778657784
ZNF420,1.68969968628904,4.87870434470623,0.689648480905665
E2F8,1.68430334723771,6.36093834284666,0.529809806511479
ANO2,1.67851317201096,5.26154085951152,0.66081768424637
PDE4B,1.67213003785365,10.0040907872005,0.275250834395261
CLGN,1.66742699646843,6.74983167978966,0.488549662269646
DCLRE1B,1.66646708910837,6.87908304574544,0.475827769212503
RRM1,1.66450365079299,9.17004133306979,0.311909233054116
SLC41A1,1.6474400267379,6.08786927987103,0.576489043882541
RP11-290F20.2,1.64126111948022,5.87679608224167,0.599925043796726
KIF2C,1.63329999120868,6.82434487454135,0.488224383671663
BRCA2,1.60067280348778,5.81984024497288,0.617313551663386
ZNF268,1.59861958620097,7.20777054788591,0.460182480065647
ZRANB3,1.59802795726498,5.2602144660872,0.670264747056453
FBXW4,1.59436633123692,5.55401611851155,0.648838953424985
ANKRD6,1.59419287704025,5.75293072565774,0.623992568670392
DDX43,1.59188234657239,6.30419811827342,0.559167514431335
TNFRSF14,1.59064963016812,5.79527290463866,0.619099556175924
NR3C2,1.57948079141206,5.36510016328391,0.668433429087018
EIF2B3,1.5773606112135,7.03622861313302,0.482779651487382
SYNE4,1.57062873396887,5.78564995285781,0.624344578415323
PRMT9,1.56859073318309,6.44895140185212,0.548667606532009
ITPRIP,1.55753075075887,7.35957496730028,0.456705655939237
MAP10,1.55504638548164,5.06674056783991,0.699057904553924
SAAL1,1.55432669341161,6.32036111923055,0.565345446604048
FANCE,1.55343314182746,5.81870190538652,0.624552023574299
PLOD3,1.55290661959448,7.34132565460346,0.459114880536277
POLA2,1.55100799621314,6.99847645652798,0.492037260425606
NAIF1,1.54717741254455,5.58437544145612,0.654128149884264
NUDT8,1.54022754272205,9.38147030858932,0.337848953742857
IPO9,1.53855487034944,8.48326367310362,0.387973048091016
MST1R,1.53615044717146,6.86658650557481,0.507151255539666
TTYH2,1.51808338007661,5.6583402984607,0.648228413581803
ZNF490,1.51094972013947,5.65405528393705,0.648713689599555
ZFYVE20,1.50877127511396,6.87246837182289,0.512442515115205
GPRIN2,1.50848499904442,5.00008237149479,0.706962281903149
PARP3,1.50139350822232,5.95445160792414,0.617480365302844
ANKRD22,1.49477693988229,6.32749168014276,0.578033719654608
DPH6,1.49236331007615,6.45361916014422,0.563860058143828
TMEM234,1.48937752035278,5.64083924979492,0.654759028713062
TAZ,1.47705256906598,7.06006125692681,0.505757034052468
SLC25A43,1.47453187433955,8.17509723425492,0.423960482238076
BTBD3,1.46282203034408,6.07762632687084,0.614579378546382
PARP2,1.46181526098632,6.82778926330088,0.529600015406281
PRKCE,1.46111849174811,6.59226278428399,0.557257580874237
DEF6,1.46073322115509,6.46616043089704,0.571797807467993
ACE2,1.45520849888258,6.95964355490645,0.520038327808152
AKR1C1,1.45494890639036,4.96180044282202,0.71815160403841
MMAB,1.4545554064999,6.23948918285794,0.595823462669779
LINC01138,1.45263685139644,5.41152683185439,0.686007572645606
NPR3,1.448440189627,7.40047817304733,0.481667147464476
ROBO1,1.44647214468524,5.0148338140192,0.713485196940177
LOC100294145,1.44011303851942,7.1297070995903,0.508301681807123
FIGNL1,1.43402786185875,6.61723894038909,0.560170443516118
