,logFC,logCPM,PValue
MECR,0.82504868174185,6.43162821509999,0.831074755007633
AADAT,0.824858959739441,5.09120427731097,1
WDR37,0.823833334279954,5.96827635484546,0.969918688584487
LAGE3,0.823458684948494,6.50186111193745,0.773939410878039
COMMD3,0.823038179300074,5.54653562708571,0.997928911471456
MSMO1,0.822944457695169,7.30415981810589,0.688183501478559
SYNE2,0.822206016220854,9.07575892026309,0.487927312768589
WRB,0.822134128253309,6.12082498192597,0.828287539029484
TRIM25,0.821549882025973,6.24275728263388,0.895709196202715
PDK1,0.821408044263978,6.60903109012686,0.792048702480283
MTG1,0.821289287381547,6.15565329710136,1
BTBD9,0.820775787425351,5.9169056140454,0.950927264630157
PPP1R1B,0.819597812432496,4.69617071948331,1
ATP2C1,0.818848766517355,8.34174418173751,0.53797610873034
ACSL3,0.818589191710861,8.89908375922484,0.539567329947998
N4BP1,0.817049692347062,6.28118770809163,0.863958363479707
TICRR,0.814841613712556,5.4393867661476,1
TMEM138,0.814390841864315,5.37503883130836,1
GYS1,0.812922766176591,6.24763865542789,0.852604926781078
LAPTM4B,0.810526147817048,8.07366075939978,0.544659021448482
ZNF496,0.809238202860837,5.866992275043,0.964819455186521
SMAGP,0.809189010217506,6.2336376513095,0.959268513612063
FAM172A,0.808033159390274,6.06431377932144,0.914804047255703
LUZP6,0.803722706669404,7.51610846162952,0.658428274325322
MTPN,0.803722706669404,7.51610846162952,0.658428274325322
AAK1,0.802298460845168,6.23563169359599,0.847835416140149
BUD13,0.801408479680789,5.92640951661872,0.973614241360894
TMEM179,0.800632256037747,6.45912279535096,0.936544413032652
BICD2,0.799943377688374,5.65058321912991,1
RPA3,0.798482442431067,6.21992361797477,0.83175510582868
CENPF,0.797549283502529,5.69140044088974,1
SYNJ2BP,0.796915704901683,6.824365777575,0.724161295477027
WDR41,0.795875570807382,6.62967750466914,0.873082560447872
GRHL2,0.794629884351138,7.1491883083473,0.696032846559149
TEX2,0.794251426435681,6.67839127745242,0.841180227765326
RGS19,0.794142371656219,5.64270517765256,1
RNPS1,0.792346259758344,7.33242508029134,0.635756566951386
ARHGEF19,0.792216662390549,5.43619524339436,1
PPP1R3D,0.790603603922955,6.29908040419737,0.870009772474751
KDELR2,0.790000486984181,9.68951418717806,0.497856540476047
SLC37A4,0.789534213894926,5.47502438208688,1
ZNF254,0.789092558544001,6.18777142362226,0.884108599956261
BBS2,0.789009234295623,6.69440941933907,0.790692960796047
RBPJ,0.787787340827182,6.29007418122445,0.862653718666767
MT1X,0.787414922856439,5.38643122136433,1
ORC6,0.786426892732785,6.09971003445308,0.980861351930209
C14orf1,0.786243441261886,7.63846602525384,0.617638019682746
MTSS1,0.78543258409175,4.70263437536658,1
RBCK1,0.784801142774218,6.65295361430271,0.749675257780956
ITFG1,0.783871218230104,6.28091217232519,0.905925050803724
MAP3K6,0.78363758363348,6.90863465241068,0.768458153072028
ELF1,0.783249958238134,5.30477035083169,1
FAM111A,0.783106129362406,6.99214892825532,0.77656038421156
LINC00657,0.783044202994831,7.08340895103088,0.700476208514438
WIPI1,0.782552081771473,7.34569406062484,0.799349474828122
C19orf57,0.780996887536348,5.85145745243471,1
MCM5,0.780835846074119,8.15632034379851,0.697145050460941
GPC1,0.779020847874539,6.48680619608985,0.862967352060012
KDM5B,0.777921306013009,7.89245602563674,0.709150768790527
SIRT2,0.777043034308917,6.85998229867725,0.799084570926382
MRPL50,0.775935195559575,6.41865382307891,0.846979433358506
