,logFC,logCPM,PValue
SORBS2,5.14185679020647,5.8288053787024,0.383163779013892
JAKMIP1,5.12820475299126,3.94512169577481,0.613105961034987
FRAT1,5.08556004977343,4.56376206443773,0.560753497259082
HERC5,5.08023876967817,4.99390675820536,0.521343955531514
PTPRT,5.06788337697551,3.88664763937106,0.620409767986252
ZNF205,5.05068561208912,3.88725700435756,0.620373077513333
ZNF343,5.03283255579171,5.53450265532279,0.453967774130692
PPM1J,5.00873349828287,4.51002012371637,0.570205733729049
TUBB3,4.98600770757616,3.82635368236897,0.625141768295479
NMT2,4.9716835840641,5.99721569048181,0.374860349815017
PHYHD1,4.96879035307369,3.82698873081302,0.625134341732416
PDCD11,4.9640547844854,6.12433418700617,0.359357429274381
DDX28,4.95464509142079,6.26781879678785,0.340134178738679
ITGB2,4.94792686597868,8.87089486900113,0.050680590794155
JAK2,4.940354118453,5.23076493894309,0.499202904063071
TUT1,4.93793574775418,4.86613206117133,0.539479828801611
TTC33,4.92263933947246,5.18951521081286,0.507330206954909
C12orf76,4.90751312381529,5.87805644228347,0.402059116781841
C21orf67,4.89451381505572,3.77367555945866,0.62990400180688
SOD2,4.88752560910306,10.0668972451573,0.0392026332848582
SYNPO2,4.88442632478856,5.45420702666725,0.470373554890398
BDKRB2,4.88397872374981,5.67834372277,0.434354110457302
CD83,4.88122430904791,8.73958679240951,0.0578072678986727
ALOX12,4.87693048853039,5.15599858863617,0.515400328265906
BTN3A2,4.85635426657362,6.02774148947213,0.380813556972495
HIST1H3H,4.8476819776423,3.74036083386099,0.632489017293358
SPATA5,4.79927902720316,3.70625671915989,0.635173855155407
LRG1,4.7870005407441,5.96011421438081,0.396275669952242
MMAA,4.7770172458618,5.06427373474071,0.530967549654489
BCL7A,4.77081793580649,4.32027279904676,0.600117068824162
TBC1D8B,4.73196614981431,3.67202326799929,0.63795904510704
C20orf96,4.73054674510281,4.27839627441652,0.606101127337745
POLL,4.72103754729337,5.71150822031049,0.440943977135774
NAPB,4.70577915320534,5.60656540471002,0.452222170406121
GSTA4,4.7034865645993,5.88814984742464,0.412329438472976
CAD,4.70228084093642,6.53370542381742,0.307828949820437
RP11-611D20.2,4.68296982377037,4.68060806750299,0.567715703925722
LOC100507507,4.67208913716914,5.8638503967173,0.418108027864242
UBXN11,4.66820062997819,5.68749048844426,0.446474404886389
AIF1,4.65947315587229,7.28957055117074,0.159959847694372
FCGR3B,4.6422163038877,7.29653602490095,0.158922542598583
GP1BB,4.62879742621614,7.96709808321016,0.0993449122754451
DRG2,4.62668516295593,4.9567928699387,0.54665435242883
SLC24A3,4.60787392111903,6.1509865833052,0.376937239542536
KCNA3,4.59812407337399,4.93962272697078,0.54910930540512
CTGF,4.58826354384971,6.96156129312096,0.224365635253256
KDM4B,4.57614537498309,6.06887431195472,0.394892848250923
FOXA3,4.55812621714097,4.89929091351934,0.554546231418088
LOC92249,4.5470282518459,4.13647710966043,0.622156276842659
GSTZ1,4.52108053850364,5.70729256853228,0.454779592188483
SNX33,4.49013395646642,6.04582357045576,0.400899880435291
CEP85L,4.48611930693844,4.1016965304554,0.6274604247385
PLAUR,4.48451186782356,9.18310869028938,0.0653115437254542
LOC100506634,4.48028483621736,4.0859041536373,0.628269713459168
MUTYH,4.46728569641135,6.70085208537419,0.290096271390123
POLR1B,4.4672488209916,7.15963471644956,0.189744654190392
PYGL,4.46635167864885,6.95093650891083,0.233881302160109
MRVI1,4.46195109541046,5.48663579027324,0.493548319337929
FCGR2A,4.46191611044752,6.2084604420776,0.384488435153719
LOC102724884,4.42093732097072,4.45171011966915,0.602577704681314
RILPL1,4.41030727726412,4.03350302357099,0.632790640021888
FZD4,4.40524371687204,6.04252132218181,0.411249968458173
MTF1,4.40123785614786,6.15667068089101,0.395923322705536
TXNIP,4.39744181628862,7.07299843573685,0.214157932802895
CXCR4,4.3660063908899,6.88276865537225,0.26081607266153
ASPHD2,4.33904950393055,3.99277892119301,0.63866810068203
ARMC3,4.32432640815134,4.69991159005989,0.584384758505619
CILP2,4.29552352219797,5.17375602462545,0.544239817606802
RPS6KA1,4.27791086137676,5.5194624792592,0.500648962121299
S100A8,4.26669737237955,11.510808004291,0.05313677322942
SLC1A3,4.26411519836111,4.64664330735689,0.591485354670496
NAV2,4.24736474846295,6.18666041926423,0.39936488040066
DENND6A,4.24444795879149,4.64302906769294,0.591782005292404
RAB31,4.22306677128599,8.27072681893012,0.110797869094151
ATG4A,4.21034335296438,5.09656455795725,0.558453017246017
HYAL2,4.20138356081693,6.08595709117568,0.421135445794953
SMYD3,4.19494463537466,6.41768524460189,0.36942188480192
PDE5A,4.17755405932061,5.69778272201142,0.480463016122376
LOC101927318,4.16346709339795,4.26051383143002,0.631564694670176
ZNF37BP,4.1578062284346,5.44316888061554,0.515374253089387
GSDMC,4.14592098346038,6.31500009971166,0.395602640085102
TRIB3,4.10523041836524,6.94379632634067,0.265133059628034
NMNAT3,4.10238487298229,4.21416528100168,0.635370896250729
ITGA2B,4.09378702112188,8.96349586136059,0.0910452028043847
HDAC4,4.08231579693476,4.99041995715363,0.573642657554919
DUSP22,4.08229435555914,5.35329066918099,0.533273124770688
PRKACB,4.07241598376422,5.73127967572207,0.48331272926591
SLC6A7,4.06035731855998,4.16477574265945,0.641108600068903
PTPRC,4.05527653776731,8.04765761002908,0.133711733789061
IL18,4.03377279807159,5.45273447509591,0.525005228887397
KCNMA1,4.03206225325953,4.45501565787962,0.619471209982012
CKAP2,4.02182792574958,5.90870439775106,0.452858253670977
CSGALNACT1,3.99762694352666,4.45636806942757,0.620925544353285
SLC7A7,3.99336447249802,6.07361764794985,0.433310346572581
FLJ42393,3.97886594935345,5.6707704953147,0.496851631317086
ANXA1,3.96930629748435,8.59981847136248,0.113878465608741
IFI44L,3.96619330392612,7.23296630581337,0.220190668026142
RNF111,3.92905519273744,5.34758708854533,0.545547784667456
CCBL1,3.89753090153218,6.4000585160689,0.404171683142356
MED23,3.89340906685957,5.09226214138739,0.57307987213894
HEXIM2,3.86089027130331,6.29941629068873,0.422243969062312
RBFA,3.83852527665171,6.41504556523526,0.406430897716585
RUFY1,3.79754250086452,8.32291405090729,0.139724379228206
