Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GPR31 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
GPR37 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
SRC knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
TAOK3 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
MRGPRX1 knockdown 96h PC3	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
RIOK2 knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
GPR156 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
STK3 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
STRADB knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
NPBWR1 knockdown 96h PC3	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
GPR114 knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
RXRA knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
GPR133 knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
SCNN1A knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
VRK2 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
SIK1 knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
WEE1 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
VDR knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
GPR174 knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
STK25 knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
WEE1 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
AURKB knockdown 96h HA1E	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
TAOK3 knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
GPRC5C knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
TGFBR2 knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
HCAR1 knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
LPHN1 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
ELTD1 knockdown 96h HCC515	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
C9ORF96 knockdown 96h MCF7	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
WEE1 knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
MAP3K8 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	AURKB
