"Ensemble ID","Symbol","No. dataset","Direction","More details"
"ENSG00000120907","ADRA1A","1","negative","More details"
"ENSG00000121101","TEX14","1","negative","More details"
"ENSG00000121413","ZSCAN18","1","negative","More details"
"ENSG00000121897","LIAS","1","negative","More details"
"ENSG00000122484","RPAP2","1","negative","More details"
"ENSG00000122870","BICC1","1","negative","More details"
"ENSG00000123066","MED13L","1","negative","More details"
"ENSG00000123104","ITPR2","1","negative","More details"
"ENSG00000123352","SPATS2","1","negative","More details"
"ENSG00000123843","C4BPB","1","negative","More details"
"ENSG00000124092","CTCFL","1","negative","More details"
"ENSG00000124120","TTPAL","1","negative","More details"
"ENSG00000124155","PIGT","1","negative","More details"
"ENSG00000124171","PARD6B","1","negative","More details"
"ENSG00000124201","ZNFX1","1","negative","More details"
"ENSG00000124217","MOCS3","1","negative","More details"
"ENSG00000124243","BCAS4","1","negative","More details"
"ENSG00000124260","MAGEA10","1","negative","More details"
"ENSG00000124459","ZNF45","1","negative","More details"
"ENSG00000124523","SIRT5","1","negative","More details"
"ENSG00000124570","SERPINB6","1","negative","More details"
"ENSG00000124574","ABCC10","1","negative","More details"
"ENSG00000124831","LRRFIP1","1","negative","More details"
"ENSG00000124882","EREG","1","negative","More details"
"ENSG00000125347","IRF1","1","negative","More details"
"ENSG00000125462","C1orf61","1","negative","More details"
"ENSG00000125650","PSPN","1","negative","More details"
"ENSG00000125676","THOC2","1","negative","More details"
"ENSG00000125735","TNFSF14","1","negative","More details"
"ENSG00000125755","SYMPK","1","negative","More details"
"ENSG00000125999","BPIFB1","1","negative","More details"
"ENSG00000126091","ST3GAL3","1","negative","More details"
"ENSG00000126262","FFAR2","1","negative","More details"
"ENSG00000126550","HTN1","1","negative","More details"
"ENSG00000126562","WNK4","1","negative","More details"
"ENSG00000126653","NSRP1","1","negative","More details"
"ENSG00000127452","FBXL12","1","negative","More details"
"ENSG00000127526","SLC35E1","1","negative","More details"
"ENSG00000127903","ZNF835","1","negative","More details"
"ENSG00000127914","AKAP9","1","negative","More details"
"ENSG00000128274","A4GALT","1","negative","More details"
"ENSG00000128581","IFT22","1","negative","More details"
"ENSG00000128731","HERC2","1","negative","More details"
"ENSG00000128805","ARHGAP22","1","negative","More details"
"ENSG00000129083","COPB1","1","negative","More details"
"ENSG00000129197","RPAIN","1","negative","More details"
"ENSG00000129667","RHBDF2","1","negative","More details"
"ENSG00000129910","CDH15","1","negative","More details"
"ENSG00000129933","MAU2","1","negative","More details"
"ENSG00000129990","SYT5","1","negative","More details"
"ENSG00000130045","NXNL2","1","negative","More details"
"ENSG00000130052","STARD8","1","negative","More details"
"ENSG00000130254","SAFB2","1","negative","More details"
"ENSG00000130304","SLC27A1","1","negative","More details"
"ENSG00000130307","USHBP1","1","negative","More details"
"ENSG00000130413","STK33","1","negative","More details"
"ENSG00000130475","FCHO1","1","negative","More details"
"ENSG00000130477","UNC13A","1","negative","More details"
"ENSG00000130517","PGPEP1","1","negative","More details"
"ENSG00000130518","IQCN","1","negative","More details"
"ENSG00000130544","ZNF557","1","negative","More details"
