Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ADRBK1 knockdown 96h PC3	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
ADCK3 knockdown 96h HCC515	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
SRC knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
STK10 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
TAAR8 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
GPR78 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
TGFBR2 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
ROCK2 knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
NEK6 knockdown 96h PC3	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
TTK knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
TBK1 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
HCAR1 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
GPR61 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
HIPK1 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
RXRA knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
ULK3 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
NR3C1 knockdown 96h HCC515	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
TNIK knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
IKBKE knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
GPR87 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
VRK2 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
GPRC6A knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
SLK knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
CDK5 knockdown 96h HCC515	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
VN1R2 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
KSR2 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
INSR knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
CIT knockdown 96h PC3	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
LPAR5 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
TAOK3 knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
PIM1 knockdown 96h HCC515	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
KCNK2 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
CSNK1G3 knockdown 96h PC3	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
KCNN4 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
NMUR2 knockdown 96h MCF7	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
MAP2K6 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
PDPK1 knockdown 96h PC3	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
PHKG2 knockdown 96h PC3	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
MAPKAPK5 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
ERG knockdown 96h PC3	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
VRK2 knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
WEE1 knockdown 96h A375	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
ABL2 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
MRGPRX1 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
PRPF4B knockdown 96h PC3	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
FZD5 knockdown 96h HCC515	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
ABL1 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
CSNK1G3 knockdown 96h HA1E	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
ATR knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
NMUR2 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
NPBWR1 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
MKNK2 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
GPER knockdown 96h HCC515	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
BRAF knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
NR0B1 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
GPR107 knockdown 96h PC3	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
ROCK1 knockdown 96h PC3	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
NEK7 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
CD97 knockdown 96h A549	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
RPS6KA5 knockdown 96h PC3	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
BDKRB2 knockdown 96h HT29	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
STK25 knockdown 96h HCC515	1/300	0.014999873846650823	0.014999873846650823	0	0	19700.0	82734.35571632985	TOP2A
