,mean,total,tech,bio,p.value,FDR
C14orf176,0.426983811789646,3.58496896580847,2.27150916445326,1.31345980135521,0.00937747939526122,0.319080564334996
DNAJB14,2.47654522547763,12.6132835502852,11.3002233726382,1.31306017764702,0.318351343873349,0.999932012950346
C22orf13,6.42590989095456,17.7149041195529,16.4023380010976,1.31256611845533,0.372487055349816,0.999932012950346
CCDC132,1.21793465086362,7.44991360707875,6.13759718237529,1.31231642470346,0.192394227410567,0.999932012950346
COG5,4.82132940154773,17.6535367452366,16.3420816056577,1.31145513957894,0.37213785226721,0.999932012950346
APOL2,2.13724658220649,11.3781152027126,10.0668206513665,1.31129455134614,0.298239821088104,0.999932012950346
PKIA,0.887274610452395,5.88406849357762,4.57452403032153,1.30954446325609,0.12229099638092,0.9571912556235
CDH23,0.484768790826365,3.87809822312467,2.56885556415447,1.3092426589702,0.0191496516631109,0.475496262379086
ATP2C1,4.47858357413043,17.2918312299275,15.9833106294228,1.30852060050471,0.369653124607814,0.999932012950346
CCT7,4.95673979596863,17.7560221162424,16.4477940897927,1.30822802644965,0.373233099864223,0.999932012950346
UBR1,0.622043693019975,4.57387601836088,3.26572107957493,1.30815493878595,0.0517390368754516,0.676474205406388
CLEC12A,0.940839399061761,6.14065781951831,4.83287397360517,1.30778384591314,0.135682052563714,0.982579683631867
ABI2,3.17052958894345,14.7532130554948,13.4465169172934,1.30669613820145,0.346421136950722,0.999932012950346
FAM46A,2.71109111175334,13.3922701602493,12.0860627826023,1.30620737764708,0.330222347744482,0.999932012950346
PTPN11,2.81133434826093,13.7101717748671,12.4039984556432,1.30617331922388,0.334315320740587,0.999932012950346
RABGGTA,1.50157507973733,8.72389162781281,7.41822569187811,1.3056659359347,0.237172662236541,0.999932012950346
PHF15,1.86666297170144,10.2861405653354,8.98249444874715,1.30364611658825,0.277620847867297,0.999932012950346
PRKRIP1,2.17572985779235,11.515392915052,10.2125420370621,1.30285087798995,0.302035868064974,0.999932012950346
EAPP,2.59105335045776,12.993682195925,11.6911817397098,1.30250045621517,0.325329014523064,0.999932012950346
EEF1D,6.96385197735573,17.1982260416623,15.8960568484896,1.30216919317276,0.369576696706127,0.999932012950346
WBSCR16,1.42526350215906,8.3788719760729,7.07916773858573,1.29970423748717,0.227752396383173,0.999932012950346
EXOC1,1.45048600331663,8.49134630312554,7.19167721178888,1.29966909133666,0.231299356200352,0.999932012950346
XYLT1,0.747811690967404,5.19210862425848,3.89248290948397,1.2996257147745,0.0873682979702045,0.83254277008621
SPC25,1.15639195482857,7.15145554165003,5.85240060051828,1.29905494113174,0.183462156937754,0.999932012950346
C19orf12,0.686760993566825,4.8882303296578,3.58962840857764,1.29860192108016,0.0707156102003932,0.765080151314834
ANKLE2,5.16077177369673,17.8637276800342,16.5653271001596,1.29840057987462,0.375016006380819,0.999932012950346
ACSF2,0.868946754657989,5.78377942041791,4.48566583932793,1.29811358108997,0.119737029412047,0.951408918388842
CLK3,4.68274040504197,17.5085798100817,16.2105293373496,1.29805047273208,0.372407978044093,0.999932012950346
FAM73B,3.25911934428064,14.9796942606854,13.6824139149679,1.29728034571754,0.349972970547929,0.999932012950346
RAB11FIP4,2.07572183701934,11.1252875937313,9.82865481223235,1.29663278149893,0.295897662655512,0.999932012950346
ARHGAP30,1.02168181234082,6.51551460076738,5.21901739713306,1.29649720363432,0.156306323929195,0.999932012950346
RIC3,1.10293495591835,6.89901048460715,5.60255362702973,1.29645685757742,0.1734547865899,0.999932012950346
RET,3.14084376245371,14.6621280668349,13.3659150094038,1.29621305743103,0.346718608499119,0.999932012950346
DLG5,2.11694412482349,11.2856592680142,9.98946605140341,1.29619321661078,0.29894925882594,0.999932012950346
GMNN,2.43234596909973,12.4414461941408,11.1456066392177,1.29583955492313,0.318254334972004,0.999932012950346
SPTLC3,0.40564063123897,3.45634951321016,2.16107973785434,1.29526977535582,0.00742012062289132,0.269745210717494
LRRCC1,2.19206292138766,11.5690023705339,10.2740169126113,1.29498545792262,0.304206720511902,0.999932012950346
SNX4,1.88333129142795,10.3463812989102,9.05145613694527,1.29492516196495,0.280447381383785,0.999932012950346
STX10,2.2800722243053,11.8941324085703,10.6000757077443,1.29405670082597,0.309868279001553,0.999932012950346
TMEM126A,1.27038607781534,7.6720167373053,6.37860350346996,1.29341323383534,0.204906339116797,0.999932012950346
RG9MTD3,1.55589253195277,8.95042456760965,7.65708727111696,1.2933372964927,0.246178569742359,0.999932012950346
ENTPD7,2.01059143373901,10.8628380980143,9.56957352298694,1.29326457502732,0.29139180735263,0.999932012950346
TRIM4,1.76099023605894,9.83276664243327,8.54000933866911,1.29275730376417,0.269175995868635,0.999932012950346
ANO7,0.713374357035305,5.01219266332,3.72197137287628,1.29022129044372,0.0794111624238661,0.804523482173403
CWC27,1.00416081316982,6.42592471433422,5.13571195623352,1.2902127581007,0.153589272624032,0.999932012950346
AQP6,0.878227357015738,5.82009615071007,4.53068923965946,1.28940691105062,0.123676690291866,0.960473203582133
UBXN8,0.759272871945504,5.23681701091105,3.94904611557044,1.2877708953406,0.0925027486717614,0.85659615627427
PON2,3.12951642169063,14.6224118994334,13.3346771769804,1.28773472245301,0.347331905540613,0.999932012950346
ITGA7,0.361991193346878,3.22165889530612,1.93422364245235,1.28743525285377,0.00340980248877475,0.21029326633105
ADCY5,0.782237910505279,5.34818389419003,4.06211104520294,1.28607284898709,0.0990634452798613,0.884242084509982
STK4,5.05666627461351,17.797947233334,16.5118933365621,1.28605389677191,0.375777830383079,0.999932012950346
DTX4,0.878486782511947,5.81790112892925,4.53194695773772,1.28595417119153,0.124376426706068,0.961119751864239
CCDC71L,3.07905809221803,14.4793846623128,13.1942920247117,1.28509263760116,0.346090729676789,0.999932012950346
CYBRD1,2.08751467135283,11.1593205525353,9.87514546685305,1.28417508568221,0.298547060311463,0.999932012950346
RIMS2,1.22945003904347,7.47476502837146,6.19067316380313,1.28409186456832,0.199579563939447,0.999932012950346
MAP2K2,5.13547255913885,17.8354693002489,16.5530374075756,1.28243189267329,0.376414067495826,0.999932012950346
ATP1B1,5.10095275697108,17.8178004449735,16.5355508614962,1.28224958347732,0.376304655969178,0.999932012950346
C14orf135,1.13826262713556,7.04962837005248,5.76789323777519,1.28173513227729,0.183193131202055,0.999932012950346
PTPN12,5.70656669493231,17.9460667451033,16.6645069677196,1.28155977738365,0.377294851131214,0.999932012950346
ABCA13,0.891530572602509,5.87469899965765,4.59512527355708,1.27957372610057,0.128842017992727,0.972696721885283
LSM1,2.21818253645173,11.6501310784732,10.3719083240805,1.27822275439262,0.308208554848095,0.999932012950346
CD96,0.711669311405361,4.99119402648659,3.71350720646044,1.27768682002616,0.0809762303067978,0.808680129112464
PLAGL2,1.95734999343864,10.6316234270219,9.35465906614734,1.2769643608746,0.289494949406187,0.999932012950346
VIMP,4.95191215722051,17.7203943023124,16.444545003716,1.27584929859632,0.376243032372373,0.999932012950346
LOC643837,1.4786533850258,8.59253312561419,7.31681924792686,1.27571387768734,0.239254458232167,0.999932012950346
LINC00242,0.321555494222297,2.99854014007183,1.72285324937164,1.27568689070018,0.00130735611350376,0.115403506628686
PERP,5.07015369121831,17.7947176926398,16.5192253038485,1.27549238879132,0.376817684610898,0.999932012950346
FHDC1,2.10310797933322,11.2113426835812,9.93647197790183,1.27487070567937,0.301003891103072,0.999932012950346
CLIC4,3.99029190816101,16.5434214509797,15.2692772742085,1.27414417677114,0.36723616679635,0.999932012950346
NONO,8.09687230337263,15.7487257045724,14.4749318028023,1.27379390177014,0.360284870662658,0.999932012950346
TCFL5,0.889296580846845,5.85809595146697,4.58431303925692,1.27378291221005,0.129360961640544,0.972728732439936
RRAGA,4.12485575154035,16.7638050694973,15.4903541438725,1.27345092562478,0.369129526325647,0.999932012950346
EML6,0.524840679030624,4.04668882924193,2.77365803047329,1.27303079876864,0.0310484738967641,0.594345786550376
ATP2B2,0.524840679030624,4.04668882924193,2.77365803047329,1.27303079876864,0.0310484738967641,0.594345786550376
DUS1L,4.51266987137774,17.2970199776874,16.024409151442,1.27261082624538,0.3734196220021,0.999932012950346
HMOX2,3.50911735142519,15.5702448763807,14.2978713491359,1.27237352724477,0.358779418962773,0.999932012950346
PART1,0.500544915830135,3.92142299952452,2.64962464893056,1.27179835059396,0.0255258942262217,0.544529506710112
CCNT1,3.53764220392495,15.6348396810202,14.3631217113955,1.27171796962472,0.359463026530974,0.999932012950346
PORCN,0.952238162792794,6.15872937381804,4.88759747003365,1.27113190378439,0.145226133146158,0.993454557775833
CLEC4A,0.321214478739182,2.99218349919885,1.72106560341884,1.27111789578001,0.00134072821387956,0.115403506628686
ANKRD26,1.44967339902029,8.45844091867924,7.1880589514632,1.27038196721603,0.236260659858938,0.999932012950346
ARHGAP18,2.14301303959051,11.3589895487813,10.0887343991096,1.27025514967177,0.304400774424034,0.999932012950346
REPS2,3.53891189019736,15.635729549507,14.3660114108938,1.2697181386133,0.359701703139483,0.999932012950346
ARF4,5.77646085439075,17.9279893167809,16.6584850484473,1.2695042683336,0.378369964337492,0.999932012950346
PCYT1A,1.21768795252438,7.40491138107059,6.13645915201546,1.26845222905513,0.200394443595368,0.999932012950346
GP2,1.33193007319718,7.92563257868778,6.65896936585605,1.26666321283173,0.219704382966048,0.999932012950346
AMTN,0.548162359795102,4.15878336298368,2.8923290001517,1.26645436283197,0.03755305549766,0.597379999923542
EIF4ENIF1,2.57320608697811,12.8970438954958,11.6312056481844,1.26583824731144,0.329110367080244,0.999932012950346
SERPINH1,3.17633831202156,14.7277326477313,13.4621918174405,1.26554083029083,0.351188194199704,0.999932012950346
VILL,0.776249287453212,5.29791610371049,4.03266190516575,1.26525419854474,0.101097995889739,0.88656414851865
IGSF9,2.04047234496218,10.951925669955,9.68901755281982,1.26290811713516,0.298119692806238,0.999932012950346
PSMD14,4.33802207942754,17.0650145280448,15.8026855466199,1.26232898142498,0.372706169165786,0.999932012950346
ME1,2.35668750227897,12.1391090230237,10.877432890019,1.26167613300467,0.318652329950894,0.999932012950346
NDUFS8,3.6365053055946,15.8432528548089,14.5819498623702,1.26130299243867,0.362572726050112,0.999932012950346
EPDR1,1.69271863045725,9.51007179530599,8.24950407948809,1.2605677158179,0.267262203038628,0.999932012950346
UBE2S,1.8359587793756,10.1139268475755,8.85481983179643,1.25910701577904,0.281637324205209,0.999932012950346
C6orf228,1.43360471774821,8.37511181446654,7.1164214400264,1.25869037444015,0.236090061665757,0.999932012950346
COX7A2,6.23931364685436,17.7698373101655,16.5114674891112,1.25836982105435,0.378363466165717,0.999932012950346
SREK1IP1,1.89174347599314,10.344060053613,9.08614018789972,1.25791986571329,0.286806429179503,0.999932012950346
NCALD,1.87092860867412,10.2576242670593,9.00018301578667,1.25744125127258,0.285052457308012,0.999932012950346
KIAA1549,2.07630082718068,11.0882253612042,9.8309395863696,1.25728577483465,0.301586511535799,0.999932012950346
STUB1,5.03379991946341,17.7545477537571,16.4977944269341,1.25675332682301,0.378417285282763,0.999932012950346
IFFO2,0.473036764136717,3.76439737136431,2.50867752841322,1.2557198429511,0.0209450774048696,0.500723192861514
KPTN,1.15518299028899,7.10190006102401,5.84677201756595,1.25512804345806,0.191446119060699,0.999932012950346
C6orf211,1.50322939015736,8.68063192285649,7.42553111663148,1.25510080622501,0.246027630199837,0.999932012950346
CCDC103,2.02209518674394,10.8701614376293,9.61562970516361,1.25453173246571,0.297945413601539,0.999932012950346
SLC12A7,3.22160676800792,14.8377621497987,13.5833399306186,1.25442221918014,0.353689181372633,0.999932012950346
POLR3K,1.8623568844635,10.2184886605381,8.96462606654375,1.25386259399435,0.284838642814177,0.999932012950346
ZNF30,1.62141169415675,9.19608104957529,7.94243589023446,1.25364515934083,0.260571378799742,0.999932012950346
GNA14,0.377916532771485,3.27064367854302,2.01715066555384,1.25349301298918,0.00577005584349441,0.239112654838188
CEP85L,0.521518039802006,4.00962104338949,2.75671995040776,1.25290109298174,0.0323457019586617,0.597379999923542
EPSTI1,1.18810316714153,7.25154016829933,5.99968941077334,1.251850757526,0.198185741475303,0.999932012950346
CACNA2D2,0.495107047845598,3.87342224942391,2.6218041984772,1.25161805094671,0.0261618853425576,0.550329375418134
ZNF562,1.76771763435249,9.81833337439951,8.56842298377625,1.24991039062326,0.276610453803226,0.999932012950346
GALNT1,4.31840615034563,17.0256082130346,15.7758448469276,1.24976336610699,0.373722837331678,0.999932012950346
CENPC1,1.28199287654841,7.68010124420341,6.4316793954046,1.24842184879881,0.215059626595801,0.999932012950346
MAP7D1,3.04011352697227,14.3322763063292,13.0844947554398,1.24778155088945,0.349145782253868,0.999932012950346
PLXNA3,3.35629674966945,15.1783233442845,13.9305936418211,1.24772970246346,0.35790311910469,0.999932012950346
STXBP2,6.71325511053786,17.4116252173236,16.163949094379,1.24767612294459,0.376854401823398,0.999932012950346
SCARNA9L,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
TMEM132B,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
TMC1,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
TMEM132D,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
OR10AD1,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
PODN,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
CNTNAP5,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
UNC5D,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
CST11,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
FAM161B,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
LINC00471,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
CYP4A11,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
F13B,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
ANGPTL2,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
SLC17A8,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
GLI1,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
GUCY1B2,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
A1CF,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
HSD17B2,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
LOC338588,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
IRGM,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
C4orf50,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
MAGEA11,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
MATN1,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
NTRK1,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
PHEX,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
PIK3C2G,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
C9orf11,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
GRAMD1C,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
THAP1,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
ASIC4,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
ANKRD7,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
PRSS1,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
RGS4,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
PRDM1,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
SOX11,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
SYN2,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
ZIC1,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
TRPM8,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
ZNF343,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
CXorf36,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
C12orf39,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
FCAMR,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
MEGF11,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
KIAA1644,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
TDRD12,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
CLCA2,0.319424327155353,2.95892512258085,1.71168004734129,1.24724507523956,0.00152900545060089,0.115403506628686
CSTF1,2.49399949826134,12.6075853526155,11.3609365129191,1.24664883969636,0.327788107074362,0.999932012950346
ATP5C1,4.25499766273235,16.9333344870079,15.6867727117266,1.24656177528131,0.373344555603207,0.999932012950346
C7orf26,2.52812013442588,12.724069685325,11.4782580185487,1.2458116667763,0.329543625230955,0.999932012950346
TRUB2,2.01189541827732,10.8201658482888,9.57479865232528,1.24536719596353,0.298510307764017,0.999932012950346
IDO2,0.493785934117668,3.85887703268379,2.61504213967799,1.2438348930058,0.0265946939320073,0.550329375418134
MARCH3,1.65516306481741,9.33136931441231,8.0882438489076,1.24312546550471,0.266073398333586,0.999932012950346
DEF8,1.75865911904024,9.77230369217399,8.53014443630564,1.24215925586834,0.276956148133746,0.999932012950346
RSBN1L,0.808081342620601,5.43104769762587,4.18889829599881,1.24214940162705,0.114037292782771,0.936607461354904
NRXN1,0.430751197516561,3.53271354383008,2.29096815588159,1.24174538794849,0.0137916169254882,0.394609741998305
ZHX1,2.14520205908284,11.3384999467643,10.0970465282428,1.24145341852157,0.308618885616907,0.999932012950346
ZDHHC4,2.48807111023004,12.5816646392276,11.3403410023133,1.24132363691428,0.328185012764755,0.999932012950346
BCCIP,3.20370903979356,14.7758642980459,13.53568195937,1.24018233867592,0.354788291841669,0.999932012950346
DDX11L2,1.03021421491679,6.49948938835923,5.25950491988586,1.23998446847337,0.168954029417896,0.999932012950346
ACRC,0.659647436287771,4.69402639829499,3.45428531470132,1.23974108359367,0.0723053473887662,0.771125710395429
C16orf5,3.10309980083448,14.501162158564,13.2614385505667,1.23972360799733,0.351977954482592,0.999932012950346
PTPN3,1.62288333075867,9.18823542493839,7.94881055254336,1.23942487239503,0.263106137899357,0.999932012950346
PAWR,1.72069594418562,9.60716903009823,8.36895041185714,1.23821861824108,0.273788589578679,0.999932012950346
BATF2,0.349506922421507,3.1070536470036,1.86908921713536,1.23796442986824,0.00354885301509264,0.216343539573917
C3orf17,2.05208601898041,10.9721045651101,9.7351875013036,1.23691706380652,0.302769584369978,0.999932012950346
CNTF,0.706762193643446,4.9258589985386,3.6891361420851,1.2367228564535,0.0864981083740503,0.829798957646997
RNF115,2.31011868222172,11.945301435491,10.7095070707576,1.23579436473335,0.319520502014509,0.999932012950346
ITGA6,2.2198468726621,11.61371383585,10.3781109401187,1.23560289573128,0.314213318694499,0.999932012950346
PARP2,2.7244683226239,13.3646975331935,12.129146906128,1.23555062706554,0.339415007289941,0.999932012950346
RNF182,0.847929074768399,5.61902837269305,4.38348429014065,1.2355440825524,0.12595906065468,0.964469135930763
CEP89,0.966081144083601,6.18911979268599,4.95392950742344,1.23519028526255,0.155414320449399,0.999932012950346
C8orf58,0.731430009440638,5.04527008044698,3.81147874608903,1.23379133435796,0.0941248939891149,0.862358132790446
TMCO3,3.12884234696681,14.5658110439064,13.3328151086836,1.23299593522281,0.353495405328196,0.999932012950346
PDGFRL,0.750252063504488,5.13729946813687,3.90453421957029,1.23276524856658,0.0996851344070332,0.885841807619752
GTDC1,1.40950565129886,8.24051313640533,7.00864889012187,1.23186424628346,0.237479611343443,0.999932012950346
FLVCR2,0.534299501447078,4.0536333018389,2.82183461597653,1.23179868586237,0.0380019302062625,0.597379999923542
NDEL1,3.91017055616117,16.3585798095477,15.1269284320417,1.23165137750608,0.370338863154074,0.999932012950346
SPDYE3,0.67940785017924,4.78439171274185,3.55297620446999,1.23141550827186,0.079448989034811,0.804523482173403
GEM,0.373521980462314,3.22496426353734,1.99428515293679,1.23067911060054,0.00606456070946067,0.239112654838188
HTATIP2,4.51153201407425,17.2535931038554,16.0230501119616,1.2305429918938,0.377457401715508,0.999932012950346
KRCC1,1.27297064024107,7.62042927570867,6.39042998552828,1.22999929018039,0.217000804277714,0.999932012950346
TRIM56,2.78684680129633,13.5569119847992,12.3274766865637,1.2294352982355,0.342598290205,0.999932012950346
NFIB,1.10420946387038,6.8371786707371,5.60853342032032,1.22864525041678,0.186611678499064,0.999932012950346
FAM78B,0.429739149915555,3.51436642861955,2.2857417951104,1.22862463350915,0.0144492538772636,0.408965489204692
TSN,3.83071105826806,16.2063894211409,14.9780637968515,1.22832562428935,0.369437778587709,0.999932012950346
GSTM2,1.08638677905347,6.75283934356845,5.52481319879998,1.22802614476847,0.183133018381665,0.999932012950346
NEK10,0.540010188890181,4.07889267579349,2.85089048128877,1.22800219450472,0.0399848775345957,0.597379999923542
FAM54A,0.381252878864644,3.26229204195232,2.03450103608238,1.22779100586994,0.00708327340241014,0.265110845306464
TSPAN8,1.06463146248664,6.6494317745418,5.42232167583014,1.22711009871167,0.178817580231114,0.999932012950346
POP1,0.739534854494789,5.07853780043647,3.85157875103034,1.22695904940613,0.0976834024263149,0.878614714969264
CKMT1B,1.87413326324049,10.2398456991494,9.01346411545605,1.22638158369336,0.290113411514938,0.999932012950346
MINA,2.57718829932126,12.870952197216,11.6446092391992,1.22634295801682,0.334298128700473,0.999932012950346
XKR9,0.603337362175386,4.3971567785392,3.17154477941681,1.22561199912239,0.0581168800052074,0.713518627484536
TLR10,0.619227533826901,4.47638663548582,3.25155982583303,1.22482680965279,0.062866858653433,0.739346405621546
C17orf96,0.538084412209898,4.06519318643398,2.84109472037899,1.22409846605499,0.0399459789134697,0.597379999923542
TMEM208,2.14054480087858,11.3033355740075,10.0793576621765,1.22397791183104,0.310794840645019,0.999932012950346
PAPSS1,1.54009884471844,8.81145645249126,7.58785745549783,1.22359899699343,0.256082435177431,0.999932012950346
AMMECR1L,1.89598890529921,10.3270260400069,9.1036265958572,1.22339944414965,0.292448952896736,0.999932012950346
SERPINB6,7.45240469889838,16.5113992275822,15.2888047753323,1.22259445224993,0.37257390324844,0.999932012950346
RPL5,9.51242296994615,13.4853166433388,12.2628007694563,1.2225158738825,0.342655444725329,0.999932012950346
GNG7,0.396140374798559,3.33378026759533,2.11182180500588,1.22195846258945,0.00933705876173641,0.319080564334996
HOXB7,0.85136185522928,5.62080889464187,4.40019406631698,1.22061482832489,0.129752699085622,0.973298760296786
PEX10,1.80932180374476,9.96351299161993,8.74348379753384,1.22002919408609,0.285296829836868,0.999932012950346
AMT,0.615861271139017,4.45435396093993,3.2346250842417,1.21972887669823,0.0626681945067485,0.73900992524365
ARHGEF5,2.6157633398792,12.9932229837498,11.7738156352745,1.21940734847534,0.336883668628744,0.999932012950346
LYPD3,3.02845524709074,14.2705258333822,13.0513735590693,1.21915227431283,0.352085896551433,0.999932012950346
MPPED1,0.363081913874009,3.15891621140236,1.93990902193199,1.21900718947036,0.00532131664984188,0.239112654838188
AGPAT9,0.939527036354624,6.04536753888797,4.82656788880679,1.21879965008118,0.152345713079776,0.999932012950346
MICALL1,2.23819407742578,11.664030869853,10.4460328180371,1.21799805181593,0.317769382381742,0.999932012950346
ZNF41,0.446697203939493,3.59049190740604,2.37321859824858,1.21727330915746,0.0185395527483927,0.468663335027152
TNKS2,1.46408589613158,8.46940046183456,7.25216888397543,1.21723157785913,0.247542943234836,0.999932012950346
PLXDC2,1.00858222249135,6.3739079662738,5.15675509231242,1.21715287396138,0.168677461634048,0.999932012950346
CD4,1.22184885682822,7.37278892270464,6.15564817332389,1.21714074938074,0.210781786314554,0.999932012950346
PRR14L,3.14659160608462,14.5978459623043,13.3816404404859,1.2162055218184,0.355904044859325,0.999932012950346
RRAGD,0.75734340678439,5.15473927445714,3.93953015766299,1.21520911679415,0.104951303897608,0.903082609542396
PLA2G5,0.538709716898575,4.05890698600738,2.84427571415152,1.21463127185586,0.0412973799266795,0.602728795430819
TPM4,9.87446448915304,12.7249712407372,11.510736394491,1.21423484624618,0.33404228928166,0.999932012950346
PPP1R12B,0.723788710482335,4.98521408945811,3.77362659734914,1.21158749210897,0.0959369334982499,0.869176478466916
ATP8A1,2.29405397322828,11.8623278458824,10.6510845872271,1.21124325865531,0.32195338191039,0.999932012950346
TBCEL,0.618116839891995,4.45710706852375,3.24597310352026,1.2111339650035,0.0646796973043188,0.74830160749887
ACTG1P4,1.21304914570921,7.32569449509821,6.11505259384621,1.210641901252,0.210488544371083,0.999932012950346
C1QTNF1,0.51415046121423,3.92971146913308,2.71913401906659,1.21057745006648,0.0351748513752806,0.597379999923542
OIP5,1.52551071066988,8.73431854644813,7.52375107855544,1.21056746789269,0.256551033737784,0.999932012950346
NPPA,0.5766329856787,4.24691683173808,3.03667411032413,1.21024272141395,0.0526191499390975,0.678611494332544
ATRIP,0.566048141648244,4.19318046476378,2.98307742461695,1.21010304014684,0.0495853397537868,0.669362776892428
TAX1BP3,3.29568749498252,14.9866558913922,13.7770343304944,1.20962156089774,0.360589352900059,0.999932012950346
PARP6,4.43326238882985,17.136178638132,15.9270107680266,1.20916787010541,0.378815719145073,0.999932012950346
FLOT2,2.68810749984908,13.2201952891894,12.011715913782,1.20847937540744,0.341289150499412,0.999932012950346
DALRD3,5.01036894041876,17.6911747039983,16.4829454128899,1.20822929110841,0.382869522425932,0.999932012950346
PTTG1IP,9.07826674466259,14.2492750897022,13.0411126939143,1.20816239578785,0.353247187945088,0.999932012950346
DYNLT3,1.35972972970938,7.99104100100976,6.78476770577387,1.20627329523589,0.234939326598287,0.999932012950346
NOTCH2NL,4.42368034710499,17.1197284160214,15.9148988612695,1.20482955475184,0.379147912670313,0.999932012950346
ZNF586,1.83378073048056,10.0500630926682,8.84573953749412,1.20432355517405,0.289993424306619,0.999932012950346
USP4,2.22254794632384,11.5924285813413,10.3881266782661,1.20430190307523,0.318738864708439,0.999932012950346
TWISTNB,1.75360216259237,9.71156079333786,8.50872639732139,1.20283439601647,0.282776959550369,0.999932012950346
SACS,0.796674169671189,5.33500347850139,4.13299305815066,1.20201042035074,0.118570839381139,0.951408918388842
GPT2,1.22727821950417,7.38215802805863,6.18066969520028,1.20148833285836,0.214716004338455,0.999932012950346
