HGNC.approved.symbol,mean,total,tech,bio,p.value,FDR
TTK,0.868981670990473,5.27358486658175,3.47346216009613,1.80012270648562,0.043565623240897,0.691278758436333
RASSF1,2.40694775569552,10.6566593689009,8.86382530498753,1.79283406391334,0.252172822226748,0.999076559929022
PARP1,2.91460376373975,12.1044974781565,10.3130724224371,1.79142505571943,0.283189431064488,0.999076559929022
TAF2,1.99072867066425,9.34920665907953,7.56262967337567,1.78657698570386,0.217750487720058,0.999076559929022
SMYD2,2.76001966113617,11.6669409598863,9.88644739310802,1.78049356677829,0.276093521163451,0.999076559929022
MEAF6,2.44168911025808,10.7260794573714,8.96749316336702,1.75858629400437,0.258705122495941,0.999076559929022
CUL4B,2.71554325379673,11.5054151108015,9.7613678974411,1.74404721336043,0.277669502435378,0.999076559929022
ATF2,2.29926753114826,10.2615028667644,8.53804419267946,1.72345867408493,0.252602715894922,0.999076559929022
NSD1,4.06196513823198,14.8283680041281,13.1106554561767,1.71771254795141,0.332695712033899,0.999076559929022
ING1,2.21061401078519,9.98201327505681,8.26477563482728,1.71723764022952,0.246398006450628,0.999076559929022
SIRT2,3.68927667261229,13.9829427640583,12.2661192482815,1.71682351577675,0.322033777374202,0.999076559929022
SETD5,2.95983459170212,12.1251317845228,10.4355461759334,1.68958560858939,0.29651533595419,0.999076559929022
USP11,1.68039845833981,8.17249140955381,6.48405724402539,1.68843416552842,0.195014373838316,0.999076559929022
PSIP1,3.8926456135566,14.4180568471032,12.7353611820068,1.68269566509638,0.331363957668393,0.999076559929022
BRD9,2.313667459005,10.2577891311938,8.58199193818065,1.67579719301315,0.25960062342769,0.999076559929022
ZMYND11,2.5980144549064,11.0984249618948,9.42580092541344,1.67262403648137,0.279017538911185,0.999076559929022
BAP1,2.2392853595336,10.0045728065414,8.35361612728538,1.65095667925604,0.257077026911012,0.999076559929022
TFDP1,3.46992591454275,13.3916662210712,11.7424055490416,1.64926067202959,0.321455569151123,0.999076559929022
PRKAA1,3.18362081942736,12.6658724071148,11.0255245684996,1.64034783861517,0.311674540025483,0.999076559929022
UBE2T,1.54055932954163,7.61437777366636,5.98170530977673,1.63267246388963,0.183799226921411,0.999076559929022
HMGN3,3.28068062814348,12.8931886300142,11.2731650678827,1.62002356213147,0.317618119649414,0.999076559929022
MTF2,2.94937028882365,12.0242676254851,10.4073069915352,1.61696063394996,0.304023057124524,0.999076559929022
CDK9,2.82975100728019,11.6928494053866,10.0804613270149,1.61238807837169,0.298751019277882,0.999076559929022
APEX1,4.26114867455726,15.1320671735894,13.5307770973244,1.60129007626494,0.348027650777153,0.999076559929022
PRMT1,2.25240785266673,9.96537798943568,8.39413454620305,1.57124344323264,0.268324894095382,0.999076559929022
PARP3,0.788583982578066,4.71300972517558,3.16283206987982,1.55017765529577,0.0528439971105082,0.750261555394243
SAP130,1.70371159469444,8.10686025184024,6.56703883651421,1.53982141532602,0.219464679409623,0.999076559929022
L3MBTL3,0.950424676613843,5.32423584775101,3.78586723955433,1.53836860819668,0.0899061958142308,0.93228895406828
L3MBTL1,0.943047674481123,5.29470367412517,3.75766562599304,1.53703804813213,0.0884709683017375,0.930366007130264
ATAD2B,2.99589411939705,12.0611405457166,10.5324305436193,1.52871000209728,0.315929082733526,0.999076559929022
NCL,5.20454044772812,16.6674892418611,15.1405841934674,1.52690504839367,0.369605708578004,0.999076559929022
APOBEC3G,0.566286319972926,3.81730310914107,2.29235842285811,1.52494468628296,0.0140494497970239,0.391705022178103
TDRKH,1.44199157332519,7.1390361686356,5.62329807099282,1.51573809764278,0.186796430802249,0.999076559929022
MBD5,0.95563955789347,5.32037079376176,3.80579243208844,1.51457836167333,0.0944776644622697,0.947380929401136
ELP2,2.04798638281077,9.23865575403189,7.75116035135678,1.4874954026751,0.263211284308304,0.999076559929022
HJURP,2.57390301124697,10.8350210768318,9.35602456424611,1.47899651258569,0.300899243318571,0.999076559929022
KDM5B,3.33896156978823,12.8921454423143,11.4195538435523,1.47259159876205,0.335173559873078,0.999076559929022
NBN,2.76929998647139,11.384750494143,9.91242237901763,1.47232811512533,0.31195903159623,0.999076559929022
NCOA1,3.60303287342414,13.5210685626573,12.0624391301736,1.45862943248369,0.34488617660244,0.999076559929022
SUPT16H,2.94031703893803,11.8397844532798,10.3828326974096,1.45695175587016,0.321609623880649,0.999076559929022
MYO1C,4.20528866700169,14.8719629931129,13.4153104036799,1.45665258943297,0.360013101374333,0.999076559929022
UBR2,5.39966610294473,16.8252873242591,15.3910689635307,1.43421836072844,0.379192898753307,0.999076559929022
CUL2,1.84833607875449,8.49991893514309,7.07606645812161,1.42385247702148,0.253273439549568,0.999076559929022
EXOSC8,1.63268364629703,7.73733257156002,6.31349228826863,1.42384028329139,0.228303364935397,0.999076559929022
SMARCA4,2.7276504105437,11.2026302833235,9.7955134483305,1.40711683499296,0.317685282462432,0.999076559929022
UCHL5,2.59582868057149,10.8120716924615,9.41948757793956,1.3925841145219,0.312768598473883,0.999076559929022
KAT7,1.74235422717602,8.09644133237591,6.70408346478752,1.39235786758839,0.246491552579704,0.999076559929022
MBD4,2.46632134007504,10.4177460461112,9.04061218307386,1.37713386303732,0.307542434537777,0.999076559929022
KAT6A,6.23378486533139,17.5124808916242,16.1483155617849,1.36416532983926,0.390177339087957,0.999076559929022
HSPA1A,2.41139492269703,10.2387943348837,8.87713717099084,1.36165716389289,0.306311384566456,0.999076559929022
VPS72,2.62611735459838,10.8637973560654,9.50674536517096,1.35705199089442,0.318748613746007,0.999076559929022
PHF1,2.15600434347818,9.44067534343774,8.09428956541798,1.34638577801976,0.291476705256849,0.999076559929022
HAT1,3.23927108456313,12.5128340293435,11.1681109321555,1.34472309718802,0.345513711682452,0.999076559929022
KDM6A,3.89140749289182,14.0739884299186,12.7325616650825,1.34142676483616,0.364006276421039,0.999076559929022
AURKB,0.823663102476608,4.63900701384143,3.29864013077288,1.34036688306855,0.0899093421345501,0.93228895406828
HINFP,0.925973739487159,5.031855113668,3.6923159499037,1.3395391637643,0.115543734116217,0.999076559929022
CDYL,3.97985472604594,14.2666208425124,12.9306625947572,1.33595824775515,0.366534270829038,0.999076559929022
USP21,1.51754698662502,7.23330717975082,5.89834813223105,1.33495904751977,0.22750141638026,0.999076559929022
BRMS1L,1.13641718913513,5.82470894993675,4.49079188588245,1.3339170640543,0.16341976829467,0.999076559929022
PHF21A,2.21664289388051,9.61173981000831,8.28349184382452,1.32824796618378,0.298296409894877,0.999076559929022
ERCC6,2.47212568563162,10.3802744462798,9.05778939210087,1.32248505417893,0.314917532659534,0.999076559929022
PHC1,1.23975006151152,6.1988517737071,4.8773314619466,1.3215203117605,0.185553223701071,0.999076559929022
ATXN7,2.33055406628523,9.92621100043758,8.6333664679391,1.29284453249848,0.310540304711682,0.999076559929022
SPEN,4.45750411929118,15.2104406198619,13.9189523470608,1.29148827280112,0.379693899346509,0.999076559929022
ZNF217,3.86141555187814,13.9340259565152,12.6644988638461,1.26952709266912,0.370360371826349,0.999076559929022
