HGNC.approved.symbol,mean,total,tech,bio,p.value,FDR
HYAL2,4.21580129064603,8.24578837829382,6.41007801485354,1.83571036344027,0.113663291950443,0.936875122763157
CLNS1A,6.21021507612325,6.79356123080759,4.98748508673452,1.80607614407307,0.0634327707584988,0.711521127090385
KEAP1,4.56665727500413,8.01797497149408,6.2162311303927,1.80174384110138,0.110875232290926,0.927869218556972
PSIP1,4.83204598094534,7.82202198691135,6.04065612222733,1.78136586468402,0.106900727135038,0.916506266680913
USP11,5.27905423059146,7.39505108634706,5.71075323378266,1.6842978525644,0.10687094200077,0.916506266680913
ADNP,7.14916883546221,6.08104491709756,4.41347326423078,1.66757165286677,0.0555993176400071,0.666304048852804
HDAC1,4.47731689556842,7.89378222433666,6.27043556560218,1.62334665873448,0.137551402772401,0.999903837598123
CHD7,4.35720719702977,7.95833917702974,6.33824261059635,1.6200965664334,0.140617497199581,0.999903837598123
EXOSC4,5.64702970818825,7.01989497383723,5.42042102096606,1.59947395287117,0.106755671112634,0.916506266680913
CHAF1B,3.27696776225273,8.17069217304985,6.57385796630323,1.59683420674662,0.152915070468022,0.999903837598123
VDR,1.72983256538871,6.61986268060574,5.04296687095345,1.57689580965229,0.0937180315420599,0.86304585763935
GSG2,1.26452078811755,5.5636062949539,3.98828666046002,1.57531963449388,0.0479437055925353,0.609685569403873
RUVBL1,5.64210952627903,6.96430755385076,5.42431842843321,1.53998912541755,0.115683689566939,0.944574917405655
CBX2,3.71022231789251,8.1143769153754,6.5760101787558,1.53836673661961,0.162018903660055,0.999903837598123
DOT1L,4.58155799874259,7.73251197443334,6.20696018721577,1.52555178721757,0.150071415284576,0.999903837598123
SUV39H1,2.64219921407901,7.73679867410541,6.26609394360905,1.47070473049636,0.161221627471391,0.999903837598123
EXOSC6,3.82211391793179,8.01355567577784,6.55272735034889,1.46082832542896,0.173656361146766,0.999903837598123
CHAF1A,3.45044168993647,8.05046341130397,6.59319469718846,1.45726871411551,0.175727660437609,0.999903837598123
SMARCA1,1.46661315533226,5.91999061716098,4.48413420080019,1.43585641636079,0.0885260899824113,0.841045879836515
BRWD1,5.74373028518853,6.77891918605942,5.3440010949307,1.43491809112872,0.128828613076118,0.978657847569849
